"","nobstrees","npredtrees","ext.rt","tp","match.rt","fn","fp","ft","accuracy","omission","commission","xy.rmse","z.rmse","xyz.rmse","precision","recall","f","loss","quad","paramset"
"CC-UC2_p16",302,109,0.360927152317881,55,0.182119205298013,247,54,301,0.182119205298013,0.817880794701987,0.495412844036697,2.54197076697534,1.96651845563769,3.21384663861249,0.504587155963303,0.182119205298013,0.267639902676399,12.0080997133612,"CC-UC2","p16"
"CC-UC2_p18",302,396,1.3112582781457,89,0.294701986754967,213,307,520,0.294701986754967,0.705298013245033,0.775252525252525,2.07012406277298,1.85747728523623,2.78130104455455,0.224747474747475,0.294701986754967,0.255014326647564,10.906450163478,"CC-UC2","p18"
"CC-UC2_p19",302,172,0.56953642384106,72,0.23841059602649,230,100,330,0.23841059602649,0.76158940397351,0.581395348837209,2.29798012330132,2.00462167738565,3.04946236516085,0.418604651162791,0.23841059602649,0.30379746835443,10.0378136186544,"CC-UC2","p19"
"CC-UC2_p20",302,240,0.794701986754967,64,0.211920529801325,238,176,414,0.211920529801325,0.788079470198676,0.733333333333333,1.83948939226191,2.13955847153683,2.82160090682029,0.266666666666667,0.211920529801325,0.236162361623616,11.9477163398172,"CC-UC2","p20"
"CC-UC2_p21",302,37,0.122516556291391,26,0.0860927152317881,276,11,287,0.0860927152317881,0.913907284768212,0.297297297297297,3.18559486466152,1.96588211752384,3.74335506487934,0.702702702702703,0.0860927152317881,0.153392330383481,24.4037955191173,"CC-UC2","p21"
"CC-UC2_p22",302,364,1.20529801324503,88,0.291390728476821,214,276,490,0.291390728476821,0.708609271523179,0.758241758241758,2.09994418955211,1.8782091899902,2.81734544573386,0.241758241758242,0.291390728476821,0.264264264264264,10.6610912889702,"CC-UC2","p22"
"CC-UC2_p23",302,191,0.632450331125828,70,0.231788079470199,232,121,353,0.231788079470199,0.768211920529801,0.633507853403141,2.16292094064225,2.01548327774188,2.95641672271111,0.366492146596859,0.231788079470199,0.283975659229209,10.4108103164041,"CC-UC2","p23"
"CC-UC2_p24",302,212,0.701986754966887,65,0.21523178807947,237,147,384,0.21523178807947,0.78476821192053,0.693396226415094,1.96363116586247,2.15941781684145,2.91872106636429,0.306603773584906,0.21523178807947,0.252918287937743,11.5401740623942,"CC-UC2","p24"
"CC-UC2_p25",302,47,0.155629139072848,27,0.0894039735099338,275,20,295,0.0894039735099338,0.910596026490066,0.425531914893617,3.03888440334278,1.90954914205577,3.58903835906026,0.574468085106383,0.0894039735099338,0.154727793696275,23.1958219872598,"CC-UC2","p25"
"CC-UC2_p26",302,285,0.943708609271523,88,0.291390728476821,214,197,411,0.291390728476821,0.708609271523179,0.691228070175439,2.37619208423839,1.83175646579997,3.00027008304206,0.308771929824561,0.291390728476821,0.299829642248722,10.0065826065096,"CC-UC2","p26"
"CC-UC2_p27",302,150,0.496688741721854,70,0.231788079470199,232,80,312,0.231788079470199,0.768211920529801,0.533333333333333,2.52122628362758,1.88273777477678,3.14663049972919,0.466666666666667,0.231788079470199,0.309734513274336,10.1591213276971,"CC-UC2","p27"
"CC-UC2_p28",302,123,0.407284768211921,55,0.182119205298013,247,68,315,0.182119205298013,0.817880794701987,0.552845528455285,2.2979421578125,1.93732310629431,3.00562123010099,0.447154471544715,0.182119205298013,0.258823529411765,11.6126274799356,"CC-UC2","p28"
"CC-UC2_p29",302,41,0.135761589403974,26,0.0860927152317881,276,15,291,0.0860927152317881,0.913907284768212,0.365853658536585,3.19031931673384,1.72877990546468,3.6286109331621,0.634146341463415,0.0860927152317881,0.151603498542274,23.9348759629731,"CC-UC2","p29"
"CC-UC2_p30",302,273,0.903973509933775,85,0.281456953642384,217,188,405,0.281456953642384,0.718543046357616,0.688644688644689,2.34471204006066,1.84293220647073,2.98229335720892,0.311355311355311,0.281456953642384,0.295652173913043,10.0871687082067,"CC-UC2","p30"
"CC-UC2_p31",302,138,0.456953642384106,63,0.208609271523179,239,75,314,0.208609271523179,0.791390728476821,0.543478260869565,2.58368266140355,1.7669366550211,3.13009284809484,0.456521739130435,0.208609271523179,0.286363636363636,10.930482961601,"CC-UC2","p31"
"CC-UC2_p32",302,109,0.360927152317881,55,0.182119205298013,247,54,301,0.182119205298013,0.817880794701987,0.495412844036697,2.54197076697534,1.96651845563769,3.21384663861249,0.504587155963303,0.182119205298013,0.267639902676399,12.0080997133612,"CC-UC2","p32"
"CC-UC2_p34",302,377,1.24834437086093,90,0.298013245033113,212,287,499,0.298013245033113,0.701986754966887,0.761273209549072,2.08850515284011,1.91607626558954,2.83429039249602,0.238726790450928,0.298013245033113,0.265095729013255,10.6915732028044,"CC-UC2","p34"
"CC-UC2_p35",302,170,0.562913907284768,70,0.231788079470199,232,100,332,0.231788079470199,0.768211920529801,0.588235294117647,2.28100465437454,1.99912361870324,3.03306404088925,0.411764705882353,0.231788079470199,0.296610169491525,10.2257587664266,"CC-UC2","p35"
"CC-UC2_p36",302,201,0.665562913907285,61,0.201986754966887,241,140,381,0.201986754966887,0.798013245033113,0.696517412935323,1.97604131205008,2.10383347608169,2.88632197822949,0.303482587064677,0.201986754966887,0.242544731610338,11.9001635659789,"CC-UC2","p36"
"CC-UC2_p37",302,22,0.0728476821192053,15,0.0496688741721854,287,7,294,0.0496688741721854,0.950331125827815,0.318181818181818,3.20561104481554,1.50489919928213,3.54127996219494,0.681818181818182,0.0496688741721854,0.0925925925925926,38.2458235917053,"CC-UC2","p37"
"CC-UC2_p38",302,364,1.20529801324503,88,0.291390728476821,214,276,490,0.291390728476821,0.708609271523179,0.758241758241758,2.09994418955211,1.8782091899902,2.81734544573386,0.241758241758242,0.291390728476821,0.264264264264264,10.6610912889702,"CC-UC2","p38"
"CC-UC2_p39",302,180,0.596026490066225,73,0.241721854304636,229,107,336,0.241721854304636,0.758278145695364,0.594444444444444,2.26501563399743,2.0267268672716,3.03939428452008,0.405555555555556,0.241721854304636,0.302904564315353,10.0341646927307,"CC-UC2","p39"
"CC-UC2_p40",302,189,0.625827814569536,59,0.195364238410596,243,130,373,0.195364238410596,0.804635761589404,0.687830687830688,1.91274804785722,2.135359990291,2.86676950289297,0.312169312169312,0.195364238410596,0.240325865580448,11.9286764908513,"CC-UC2","p40"
"CC-UC2_p41",302,33,0.109271523178808,23,0.076158940397351,279,10,289,0.076158940397351,0.923841059602649,0.303030303030303,2.83694605486283,1.80107117885561,3.36037502512831,0.696969696969697,0.076158940397351,0.137313432835821,24.4722963786519,"CC-UC2","p41"
"CC-UC2_p42",302,307,1.01655629139073,88,0.291390728476821,214,219,433,0.291390728476821,0.708609271523179,0.713355048859935,2.35717081266597,1.85180710572624,2.99757298441631,0.286644951140065,0.291390728476821,0.288998357963875,10.3722837926678,"CC-UC2","p42"
"CC-UC2_p43",302,150,0.496688741721854,70,0.231788079470199,232,80,312,0.231788079470199,0.768211920529801,0.533333333333333,2.52122628362758,1.88273777477678,3.14663049972919,0.466666666666667,0.231788079470199,0.309734513274336,10.1591213276971,"CC-UC2","p43"
"CC-UC2_p44",302,119,0.394039735099338,53,0.175496688741722,249,66,315,0.175496688741722,0.824503311258278,0.554621848739496,2.31282264598076,1.88336781846315,2.98265367271899,0.445378151260504,0.175496688741722,0.251781472684086,11.8461999642896,"CC-UC2","p44"
"CC-UC2_p45",302,29,0.0960264900662252,19,0.0629139072847682,283,10,293,0.0629139072847682,0.937086092715232,0.344827586206897,2.91312484338946,1.58503315588765,3.31641771470905,0.655172413793103,0.0629139072847682,0.114803625377644,28.8877437781236,"CC-UC2","p45"
"CC-UC2_p46",302,297,0.983443708609272,86,0.28476821192053,216,211,427,0.28476821192053,0.71523178807947,0.71043771043771,2.34745995161976,1.85762081831873,2.99354694787134,0.28956228956229,0.28476821192053,0.287145242070117,10.4252012893891,"CC-UC2","p46"
"CC-UC2_p47",302,142,0.470198675496689,63,0.208609271523179,239,79,318,0.208609271523179,0.791390728476821,0.556338028169014,2.47727896194101,1.75857042860983,3.0380060907866,0.443661971830986,0.208609271523179,0.283783783783784,10.7053547961052,"CC-UC2","p47"
"CC-UC2_p48",302,109,0.360927152317881,55,0.182119205298013,247,54,301,0.182119205298013,0.817880794701987,0.495412844036697,2.54197076697534,1.96651845563769,3.21384663861249,0.504587155963303,0.182119205298013,0.267639902676399,12.0080997133612,"CC-UC2","p48"
"SG-NES2_p2",426,450,1.05633802816901,99,0.232394366197183,327,351,678,0.232394366197183,0.767605633802817,0.78,2.43330893266907,1.58808444741494,2.90568487175198,0.22,0.232394366197183,0.226027397260274,12.8554542810845,"SG-NES2","p2"
"SG-NES2_p3",426,148,0.347417840375587,66,0.154929577464789,360,82,442,0.154929577464789,0.845070422535211,0.554054054054054,2.7051233196439,1.70082707599104,3.19538806984465,0.445945945945946,0.154929577464789,0.229965156794425,13.8950966067487,"SG-NES2","p3"
"SG-NES2_p4",426,364,0.854460093896714,61,0.143192488262911,365,303,668,0.143192488262911,0.856807511737089,0.832417582417582,2.27225061548753,1.7811709447513,2.88715998760195,0.167582417582418,0.143192488262911,0.154430379746835,18.6955441820126,"SG-NES2","p4"
"SG-NES2_p5",426,104,0.244131455399061,29,0.068075117370892,397,75,472,0.068075117370892,0.931924882629108,0.721153846153846,2.94290616077997,1.95648678802698,3.53391245263388,0.278846153846154,0.068075117370892,0.109433962264151,32.2926482740682,"SG-NES2","p5"
"SG-NES2_p6",426,274,0.643192488262911,94,0.220657276995305,332,180,512,0.220657276995305,0.779342723004695,0.656934306569343,2.68729046637652,1.67684675900676,3.16754559617847,0.343065693430657,0.220657276995305,0.268571428571429,11.7940527517284,"SG-NES2","p6"
"SG-NES2_p7",426,180,0.422535211267606,65,0.152582159624413,361,115,476,0.152582159624413,0.847417840375587,0.638888888888889,2.49198337915769,2.00120966494691,3.19606340442037,0.361111111111111,0.152582159624413,0.214521452145215,14.8985724852211,"SG-NES2","p7"
"SG-NES2_p8",426,203,0.476525821596244,59,0.13849765258216,367,144,511,0.13849765258216,0.86150234741784,0.70935960591133,2.61697283512164,1.85744682612031,3.20915183991487,0.29064039408867,0.13849765258216,0.187599364069952,17.1064110788683,"SG-NES2","p8"
"SG-NES2_p9",426,56,0.131455399061033,27,0.0633802816901408,399,29,428,0.0633802816901408,0.936619718309859,0.517857142857143,3.14124743015424,2.09351894966169,3.77495125929372,0.482142857142857,0.0633802816901408,0.112033195020747,33.6949353144365,"SG-NES2","p9"
"SG-NES2_p10",426,166,0.389671361502347,80,0.187793427230047,346,86,432,0.187793427230047,0.812206572769953,0.518072289156627,2.74627772193199,1.73234374475737,3.24700726454068,0.481927710843373,0.187793427230047,0.27027027027027,12.0139268788005,"SG-NES2","p10"
"SG-NES2_p11",426,95,0.223004694835681,53,0.124413145539906,373,42,415,0.124413145539906,0.875586854460094,0.442105263157895,2.95096662609163,1.98157152709185,3.55455056867781,0.557894736842105,0.124413145539906,0.203454894433781,17.4709513800107,"SG-NES2","p11"
"SG-NES2_p12",426,85,0.199530516431925,44,0.103286384976526,382,41,423,0.103286384976526,0.896713615023474,0.482352941176471,2.83508100199751,1.99725406951189,3.46795445559324,0.517647058823529,0.103286384976526,0.172211350293542,20.1377809864562,"SG-NES2","p12"
"SG-NES2_p13",426,48,0.112676056338028,22,0.0516431924882629,404,26,430,0.0516431924882629,0.948356807511737,0.541666666666667,3.29415767272313,2.09234383581493,3.90248350413341,0.458333333333333,0.0516431924882629,0.0928270042194093,42.0403904763463,"SG-NES2","p13"
"SG-NES2_p14",426,156,0.366197183098592,78,0.183098591549296,348,78,426,0.183098591549296,0.816901408450704,0.5,2.75877894832016,1.85004274032403,3.32167419033236,0.5,0.183098591549296,0.268041237113402,12.3923998639323,"SG-NES2","p14"
"SG-NES2_p15",426,81,0.190140845070423,45,0.105633802816901,381,36,417,0.105633802816901,0.894366197183099,0.444444444444444,3.03506088707562,1.96363256916019,3.61489245412957,0.555555555555556,0.105633802816901,0.177514792899408,20.3638941582632,"SG-NES2","p15"
"SG-NES2_p16",426,70,0.164319248826291,39,0.0915492957746479,387,31,418,0.0915492957746479,0.908450704225352,0.442857142857143,3.02059220442524,2.17303710424149,3.72103043817768,0.557142857142857,0.0915492957746479,0.157258064516129,23.661937145335,"SG-NES2","p16"
"SG-NES2_p18",426,418,0.981220657276995,96,0.225352112676056,330,322,652,0.225352112676056,0.774647887323944,0.770334928229665,2.39734713871476,1.70431432938098,2.94142153334696,0.229665071770335,0.225352112676056,0.227488151658768,12.929998823671,"SG-NES2","p18"
"SG-NES2_p19",426,149,0.349765258215962,61,0.143192488262911,365,88,453,0.143192488262911,0.856807511737089,0.590604026845638,2.4846245591887,1.71819498311455,3.02085305834687,0.409395973154362,0.143192488262911,0.212173913043478,14.2376271192578,"SG-NES2","p19"
"SG-NES2_p20",426,317,0.744131455399061,54,0.126760563380282,372,263,635,0.126760563380282,0.873239436619718,0.829652996845426,2.27182496788773,1.97541417598099,3.01055640229256,0.170347003154574,0.126760563380282,0.14535666218035,20.7115130268831,"SG-NES2","p20"
"SG-NES2_p21",426,90,0.211267605633803,27,0.0633802816901408,399,63,462,0.0633802816901408,0.936619718309859,0.7,3.00172612569629,2.13831323277987,3.68547733884895,0.3,0.0633802816901408,0.104651162790698,35.2167834601122,"SG-NES2","p21"
"SG-NES2_p22",426,274,0.643192488262911,94,0.220657276995305,332,180,512,0.220657276995305,0.779342723004695,0.656934306569343,2.68729046637652,1.67684675900676,3.16754559617847,0.343065693430657,0.220657276995305,0.268571428571429,11.7940527517284,"SG-NES2","p22"
"SG-NES2_p23",426,166,0.389671361502347,62,0.145539906103286,364,104,468,0.145539906103286,0.854460093896714,0.626506024096386,2.6257296362483,1.97193411687367,3.28374485670902,0.373493975903614,0.145539906103286,0.209459459459459,15.6772335094495,"SG-NES2","p23"
"SG-NES2_p24",426,185,0.434272300469484,53,0.124413145539906,373,132,505,0.124413145539906,0.875586854460094,0.713513513513514,2.44441216285976,2.02074716239801,3.17152485663858,0.286486486486487,0.124413145539906,0.173486088379705,18.2811479943979,"SG-NES2","p24"
"SG-NES2_p25",426,48,0.112676056338028,24,0.0563380281690141,402,24,426,0.0563380281690141,0.943661971830986,0.5,3.21698501372787,2.09909430866426,3.8412484292501,0.5,0.0563380281690141,0.10126582278481,37.9323282388447,"SG-NES2","p25"
"SG-NES2_p26",426,178,0.417840375586854,86,0.2018779342723,340,92,432,0.2018779342723,0.7981220657277,0.51685393258427,2.79247922322889,1.77688556252944,3.30987348919723,0.48314606741573,0.2018779342723,0.28476821192053,11.6230441132275,"SG-NES2","p26"
"SG-NES2_p27",426,95,0.223004694835681,53,0.124413145539906,373,42,415,0.124413145539906,0.875586854460094,0.442105263157895,2.95096662609163,1.98157152709185,3.55455056867781,0.557894736842105,0.124413145539906,0.203454894433781,17.4709513800107,"SG-NES2","p27"
"SG-NES2_p28",426,83,0.194835680751174,43,0.10093896713615,383,40,423,0.10093896713615,0.89906103286385,0.481927710843373,2.89031395411689,1.97699298913015,3.50177326970673,0.518072289156627,0.10093896713615,0.168958742632613,20.7256115614038,"SG-NES2","p28"
"SG-NES2_p29",426,43,0.10093896713615,23,0.0539906103286385,403,20,423,0.0539906103286385,0.946009389671362,0.465116279069767,3.33011045267578,2.24646295898396,4.01699283707445,0.534883720930233,0.0539906103286385,0.0980810234541578,40.9558617519113,"SG-NES2","p29"
"SG-NES2_p30",426,168,0.394366197183099,84,0.197183098591549,342,84,426,0.197183098591549,0.802816901408451,0.5,2.78871299201648,1.83575598479599,3.33870037403116,0.5,0.197183098591549,0.282828282828283,11.8046906081816,"SG-NES2","p30"
"SG-NES2_p31",426,82,0.192488262910798,48,0.112676056338028,378,34,412,0.112676056338028,0.887323943661972,0.414634146341463,3.03917937451209,2.06125182433718,3.67224323183978,0.585365853658537,0.112676056338028,0.188976377952756,19.4322871018188,"SG-NES2","p31"
"SG-NES2_p32",426,70,0.164319248826291,39,0.0915492957746479,387,31,418,0.0915492957746479,0.908450704225352,0.442857142857143,3.02059220442524,2.17303710424149,3.72103043817768,0.557142857142857,0.0915492957746479,0.157258064516129,23.661937145335,"SG-NES2","p32"
"SG-NES2_p34",426,374,0.877934272300469,95,0.223004694835681,331,279,610,0.223004694835681,0.776995305164319,0.745989304812834,2.48603965525104,1.64611811304817,2.98162673880987,0.254010695187166,0.223004694835681,0.2375,12.5542178476205,"SG-NES2","p34"
"SG-NES2_p35",426,152,0.356807511737089,61,0.143192488262911,365,91,456,0.143192488262911,0.856807511737089,0.598684210526316,2.49591375371166,1.6658734281717,3.00078652100671,0.401315789473684,0.143192488262911,0.211072664359862,14.21684105854,"SG-NES2","p35"
"SG-NES2_p36",426,283,0.664319248826291,49,0.115023474178404,377,234,611,0.115023474178404,0.884976525821596,0.826855123674912,2.40305654809618,1.76942985744227,2.98421895874886,0.173144876325088,0.115023474178404,0.138222849083216,21.589910630132,"SG-NES2","p36"
"SG-NES2_p37",426,74,0.173708920187793,26,0.0610328638497653,400,48,448,0.0610328638497653,0.938967136150235,0.648648648648649,2.95873642188843,2.53892900649073,3.89875386684119,0.351351351351351,0.0610328638497653,0.104,37.4880179503961,"SG-NES2","p37"
"SG-NES2_p38",426,274,0.643192488262911,94,0.220657276995305,332,180,512,0.220657276995305,0.779342723004695,0.656934306569343,2.68729046637652,1.67684675900676,3.16754559617847,0.343065693430657,0.220657276995305,0.268571428571429,11.7940527517284,"SG-NES2","p38"
"SG-NES2_p39",426,155,0.363849765258216,57,0.133802816901408,369,98,467,0.133802816901408,0.866197183098592,0.632258064516129,2.50538941398192,1.8878178946892,3.13701012417898,0.367741935483871,0.133802816901408,0.196213425129088,15.9877445802455,"SG-NES2","p39"
"SG-NES2_p40",426,171,0.401408450704225,48,0.112676056338028,378,123,501,0.112676056338028,0.887323943661972,0.719298245614035,2.8306923223314,1.98330797427765,3.4563462709253,0.280701754385965,0.112676056338028,0.160804020100503,21.4941533723167,"SG-NES2","p40"
"SG-NES2_p41",426,41,0.0962441314553991,22,0.0516431924882629,404,19,423,0.0516431924882629,0.948356807511737,0.463414634146341,3.03721377026473,2.27040504996555,3.792018799689,0.536585365853659,0.0516431924882629,0.0942184154175589,40.2471086239718,"SG-NES2","p41"
"SG-NES2_p42",426,191,0.448356807511737,86,0.2018779342723,340,105,445,0.2018779342723,0.7981220657277,0.549738219895288,2.71698980754092,1.80829378015544,3.26373405926863,0.450261780104712,0.2018779342723,0.278768233387358,11.7076971777253,"SG-NES2","p42"
"SG-NES2_p43",426,95,0.223004694835681,53,0.124413145539906,373,42,415,0.124413145539906,0.875586854460094,0.442105263157895,2.95096662609163,1.98157152709185,3.55455056867781,0.557894736842105,0.124413145539906,0.203454894433781,17.4709513800107,"SG-NES2","p43"
"SG-NES2_p44",426,79,0.185446009389671,40,0.0938967136150235,386,39,425,0.0938967136150235,0.906103286384977,0.493670886075949,2.94210306862978,2.05662010347074,3.58965969368139,0.506329113924051,0.0938967136150235,0.158415841584158,22.6597268163638,"SG-NES2","p44"
"SG-NES2_p45",426,37,0.0868544600938967,21,0.0492957746478873,405,16,421,0.0492957746478873,0.950704225352113,0.432432432432432,2.9838742359498,2.54435775412036,3.92138519364234,0.567567567567568,0.0492957746478873,0.0907127429805615,43.2286034442001,"SG-NES2","p45"
"SG-NES2_p46",426,184,0.431924882629108,87,0.204225352112676,339,97,436,0.204225352112676,0.795774647887324,0.527173913043478,2.74437685016466,1.80422979396342,3.28433394239151,0.472826086956522,0.204225352112676,0.285245901639344,11.5140442807978,"SG-NES2","p46"
"SG-NES2_p47",426,86,0.2018779342723,51,0.119718309859155,375,35,410,0.119718309859155,0.880281690140845,0.406976744186047,2.97338543018083,2.01096380170422,3.58956770770191,0.593023255813954,0.119718309859155,0.19921875,18.0182222190527,"SG-NES2","p47"
"SG-NES2_p48",426,70,0.164319248826291,39,0.0915492957746479,387,31,418,0.0915492957746479,0.908450704225352,0.442857142857143,3.02059220442524,2.17303710424149,3.72103043817768,0.557142857142857,0.0915492957746479,0.157258064516129,23.661937145335,"SG-NES2","p48"
"ER-BME2_p2",191,488,2.55497382198953,71,0.371727748691099,120,417,537,0.371727748691099,0.628272251308901,0.854508196721312,2.42769910054299,1.74428549882422,2.9893569248562,0.145491803278689,0.371727748691099,0.209131075110457,14.2941785350518,"ER-BME2","p2"
"ER-BME2_p3",191,127,0.664921465968586,42,0.219895287958115,149,85,234,0.219895287958115,0.780104712041885,0.669291338582677,3.1619953241244,1.93316138192636,3.70612025686647,0.330708661417323,0.219895287958115,0.264150943396226,14.0303124009945,"ER-BME2","p3"
"ER-BME2_p4",191,465,2.43455497382199,59,0.308900523560209,132,406,538,0.308900523560209,0.691099476439791,0.873118279569893,2.45062149775391,1.63706538287162,2.9471221204847,0.126881720430108,0.308900523560209,0.179878048780488,16.3840009409997,"ER-BME2","p4"
"ER-BME2_p5",191,151,0.790575916230366,39,0.204188481675393,152,112,264,0.204188481675393,0.795811518324607,0.741721854304636,2.77188571278066,1.98685656896542,3.41041777944559,0.258278145695364,0.204188481675393,0.228070175438596,14.953370263723,"ER-BME2","p5"
"ER-BME2_p6",191,220,1.15183246073298,59,0.308900523560209,132,161,293,0.308900523560209,0.691099476439791,0.731818181818182,2.79466944253073,1.91510760860646,3.38789233086847,0.268181818181818,0.308900523560209,0.287104622871046,11.8002012541266,"ER-BME2","p6"
"ER-BME2_p7",191,184,0.963350785340314,46,0.240837696335079,145,138,283,0.240837696335079,0.759162303664921,0.75,2.63068554424266,1.96071601828205,3.28099279746773,0.25,0.240837696335079,0.245333333333333,13.3736119462,"ER-BME2","p7"
"ER-BME2_p8",191,229,1.19895287958115,55,0.287958115183246,136,174,310,0.287958115183246,0.712041884816754,0.759825327510917,2.78045417068633,1.92270160309536,3.38048914357559,0.240174672489083,0.287958115183246,0.261904761904762,12.9073221845614,"ER-BME2","p8"
"ER-BME2_p9",191,94,0.492146596858639,35,0.183246073298429,156,59,215,0.183246073298429,0.816753926701571,0.627659574468085,2.86883056229876,2.07440285383529,3.54024518856808,0.372340425531915,0.183246073298429,0.245614035087719,14.4138554105986,"ER-BME2","p9"
"ER-BME2_p10",191,131,0.68586387434555,48,0.25130890052356,143,83,226,0.25130890052356,0.74869109947644,0.633587786259542,3.01833406237609,1.95311028127787,3.59513286026165,0.366412213740458,0.25130890052356,0.298136645962733,12.0586748021276,"ER-BME2","p10"
"ER-BME2_p11",191,115,0.602094240837696,39,0.204188481675393,152,76,228,0.204188481675393,0.795811518324607,0.660869565217391,2.80450863199981,2.06350707814111,3.4818572814663,0.339130434782609,0.204188481675393,0.254901960784314,13.6595939503678,"ER-BME2","p11"
"ER-BME2_p12",191,115,0.602094240837696,37,0.193717277486911,154,78,232,0.193717277486911,0.806282722513089,0.678260869565217,2.84636677654072,1.97349080894059,3.46359203711519,0.321739130434783,0.193717277486911,0.241830065359477,14.3224211264493,"ER-BME2","p12"
"ER-BME2_p13",191,71,0.371727748691099,30,0.157068062827225,161,41,202,0.157068062827225,0.842931937172775,0.577464788732394,3.32886604172347,1.92645068281888,3.84610989924534,0.422535211267606,0.157068062827225,0.229007633587786,16.7946798933713,"ER-BME2","p13"
"ER-BME2_p14",191,95,0.49738219895288,38,0.198952879581152,153,57,210,0.198952879581152,0.801047120418848,0.6,3.11527525172947,1.81413334390658,3.60499926262292,0.4,0.198952879581152,0.265734265734266,13.5661814356599,"ER-BME2","p14"
"ER-BME2_p15",191,80,0.418848167539267,33,0.172774869109948,158,47,205,0.172774869109948,0.827225130890052,0.5875,3.32637967214699,1.8712669990726,3.81660083124904,0.4125,0.172774869109948,0.243542435424354,15.6711943222499,"ER-BME2","p15"
"ER-BME2_p16",191,81,0.424083769633508,32,0.167539267015707,159,49,208,0.167539267015707,0.832460732984293,0.604938271604938,3.3853012599076,1.84336322214316,3.85464039685701,0.395061728395062,0.167539267015707,0.235294117647059,16.3822216866423,"ER-BME2","p16"
"ER-BME2_p18",191,477,2.49738219895288,70,0.366492146596859,121,407,528,0.366492146596859,0.633507853403141,0.853249475890985,2.49910096387598,1.60104228551278,2.96796934412164,0.146750524109015,0.366492146596859,0.209580838323353,14.1614537276661,"ER-BME2","p18"
"ER-BME2_p19",191,132,0.691099476439791,42,0.219895287958115,149,90,239,0.219895287958115,0.780104712041885,0.681818181818182,3.01574716198575,1.94996299720692,3.59125140243638,0.318181818181818,0.219895287958115,0.260061919504644,13.8092167022256,"ER-BME2","p19"
"ER-BME2_p20",191,438,2.29319371727749,56,0.293193717277487,135,382,517,0.293193717277487,0.706806282722513,0.872146118721461,2.47507355388457,1.78423402933264,3.05114407535393,0.127853881278539,0.293193717277487,0.178060413354531,17.1354430660502,"ER-BME2","p20"
"ER-BME2_p21",191,142,0.743455497382199,41,0.214659685863874,150,101,251,0.214659685863874,0.785340314136126,0.711267605633803,2.77597120534719,2.04455820858509,3.44764186092602,0.288732394366197,0.214659685863874,0.246246246246246,14.0007895083947,"ER-BME2","p21"
"ER-BME2_p22",191,220,1.15183246073298,59,0.308900523560209,132,161,293,0.308900523560209,0.691099476439791,0.731818181818182,2.79466944253073,1.91510760860646,3.38789233086847,0.268181818181818,0.308900523560209,0.287104622871046,11.8002012541266,"ER-BME2","p22"
"ER-BME2_p23",191,180,0.942408376963351,50,0.261780104712042,141,130,271,0.261780104712042,0.738219895287958,0.722222222222222,2.57296616032778,2.07515138242973,3.30551177916399,0.277777777777778,0.261780104712042,0.269541778975741,12.2634487006984,"ER-BME2","p23"
"ER-BME2_p24",191,218,1.1413612565445,54,0.282722513089005,137,164,301,0.282722513089005,0.717277486910995,0.752293577981651,2.7762090126014,1.97328717569891,3.40605325258238,0.247706422018349,0.282722513089005,0.264058679706602,12.8988498176499,"ER-BME2","p24"
"ER-BME2_p25",191,90,0.471204188481675,35,0.183246073298429,156,55,211,0.183246073298429,0.816753926701571,0.611111111111111,3.02411876681946,1.8924399216733,3.56743930193248,0.388888888888889,0.183246073298429,0.249110320284698,14.320720626329,"ER-BME2","p25"
"ER-BME2_p26",191,132,0.691099476439791,47,0.246073298429319,144,85,229,0.246073298429319,0.753926701570681,0.643939393939394,3.04326451515737,1.9729920306964,3.626865928375,0.356060606060606,0.246073298429319,0.291021671826625,12.4625286687779,"ER-BME2","p26"
"ER-BME2_p27",191,115,0.602094240837696,39,0.204188481675393,152,76,228,0.204188481675393,0.795811518324607,0.660869565217391,2.80450863199981,2.06350707814111,3.4818572814663,0.339130434782609,0.204188481675393,0.254901960784314,13.6595939503678,"ER-BME2","p27"
"ER-BME2_p28",191,112,0.586387434554974,39,0.204188481675393,152,73,225,0.204188481675393,0.795811518324607,0.651785714285714,3.07447680214992,1.82499974007726,3.57533657971387,0.348214285714286,0.204188481675393,0.257425742574257,13.8888074827346,"ER-BME2","p28"
"ER-BME2_p29",191,69,0.361256544502618,29,0.151832460732984,162,40,202,0.151832460732984,0.848167539267016,0.579710144927536,3.32766135188972,1.81926607028295,3.7925003767097,0.420289855072464,0.151832460732984,0.223076923076923,17.0008637576642,"ER-BME2","p29"
"ER-BME2_p30",191,99,0.518324607329843,41,0.214659685863874,150,58,208,0.214659685863874,0.785340314136126,0.585858585858586,3.27266028302777,1.79669675224068,3.73341995328942,0.414141414141414,0.214659685863874,0.282758620689655,13.2035583713894,"ER-BME2","p30"
"ER-BME2_p31",191,81,0.424083769633508,33,0.172774869109948,158,48,206,0.172774869109948,0.827225130890052,0.592592592592593,3.2861749830135,1.8712669990726,3.78161158777603,0.407407407407407,0.172774869109948,0.242647058823529,15.5848235132588,"ER-BME2","p31"
"ER-BME2_p32",191,81,0.424083769633508,32,0.167539267015707,159,49,208,0.167539267015707,0.832460732984293,0.604938271604938,3.3853012599076,1.84336322214316,3.85464039685701,0.395061728395062,0.167539267015707,0.235294117647059,16.3822216866423,"ER-BME2","p32"
