"src","pair_id","treeID","obs","pred","Zobs","Xobs","Yobs","Zpred","Xpred","Ypred","dxy","dz","dxyz","site"
1,22,179,7453,NA,7.6,328443.257715642,4316334.36296954,8.28,328444.75,4316336.25,2.40578398167245,0.68,2.50003931298525,"ER-APU1"
1,23,246,7279,NA,8.5,328452.328086232,4316328.83712436,8.184,328450.25,4316328.75,2.07991178685278,0.316000000000001,2.1037797035548,"ER-APU1"
1,NA,58,NA,NA,NA,NA,NA,8.152,328467.25,4316348.25,NA,NA,NA,"ER-APU1"
1,138,275,7050,NA,9.1,328473.12069597,4316325.21710248,8.152,328471.75,4316325.25,1.37109069364522,0.948,1.66691142242188,"ER-APU1"
1,NA,299,NA,NA,NA,NA,NA,8.123,328477.25,4316323.25,NA,NA,NA,"ER-APU1"
1,NA,116,NA,NA,NA,NA,NA,8.119,328449.25,4316342.25,NA,NA,NA,"ER-APU1"
1,24,102,7022,NA,5.4,328467.759772434,4316342.56231444,8.104,328468.25,4316344.25,1.75744292097791,2.704,3.22493745993552,"ER-APU1"
1,25,352,7425,NA,7.3,328447.166063801,4316317.18472069,7.973,328446.75,4316317.25,0.421153742590965,0.673,0.793914022359082,"ER-APU1"
1,NA,154,NA,NA,NA,NA,NA,7.774,328436.75,4316338.25,NA,NA,NA,"ER-APU1"
1,NA,277,NA,NA,NA,NA,NA,7.661,328476.75,4316325.25,NA,NA,NA,"ER-APU1"
1,NA,101,NA,NA,NA,NA,NA,7.651,328465.75,4316344.25,NA,NA,NA,"ER-APU1"
1,NA,132,NA,NA,NA,NA,NA,7.494,328437.25,4316340.25,NA,NA,NA,"ER-APU1"
1,26,163,7191,NA,6,328459.681945691,4316337.27528844,7.392,328458.25,4316336.75,1.52525289866155,1.392,2.06496014607436,"ER-APU1"
1,108,462,7379,NA,7.6,328450.776421277,4316302.74586254,7.37,328451.75,4316305.75,3.15795779350988,0.23,3.16632238181613,"ER-APU1"
1,139,387,7139,NA,8.4,328481.932953806,4316316.98804625,7.179,328480.25,4316313.75,3.6492844508898,1.221,3.84813175495669,"ER-APU1"
1,27,423,7341,NA,5.6,328462.727396991,4316310.06615535,7.178,328461.75,4316309.75,1.02725804153768,1.578,1.88290814537083,"ER-APU1"
1,NA,140,NA,NA,NA,NA,NA,7.064,328457.25,4316340.25,NA,NA,NA,"ER-APU1"
1,NA,298,NA,NA,NA,NA,NA,7.056,328474.75,4316323.25,NA,NA,NA,"ER-APU1"
1,109,295,7233,NA,8.4,328469.53692408,4316322.14000446,6.84,328467.25,4316323.25,2.54206841967654,1.56,2.98256799592512,"ER-APU1"
1,28,118,7226,NA,6.8,328454.005532781,4316343.52839327,6.801,328454.25,4316342.25,1.3015581354853,0.00100000000000033,1.30155851964019,"ER-APU1"
1,NA,334,NA,NA,NA,NA,NA,6.765,328457.25,4316319.25,NA,NA,NA,"ER-APU1"
1,NA,210,NA,NA,NA,NA,NA,6.742,328466.75,4316332.75,NA,NA,NA,"ER-APU1"
1,29,291,7295,NA,5.4,328458.123443386,4316324.69530721,6.629,328457.25,4316323.25,1.68873215399618,1.229,2.08860175427021,"ER-APU1"
1,30,300,7070,NA,5.7,328478.534164329,4316323.03274378,6.509,328479.75,4316323.25,1.2350937803388,0.809,1.47646119022194,"ER-APU1"
1,31,158,7272,NA,6.5,328447.154243317,4316335.67142301,6.466,328446.75,4316338.25,2.61007125019819,0.0339999999999998,2.61029269069795,"ER-APU1"
1,110,135,7270,NA,6.3,328447.82070347,4316340.21091646,6.363,328444.75,4316340.25,3.07095218467538,0.0630000000000006,3.07159833320741,"ER-APU1"
1,NA,114,NA,NA,NA,NA,NA,6.099,328444.25,4316342.25,NA,NA,NA,"ER-APU1"
1,32,119,7176,NA,6.2,328458.818642669,4316343.94086086,6.099,328456.75,4316342.25,2.67175839539777,0.101,2.67366675623168,"ER-APU1"
1,111,343,7123,NA,5,328479.030789288,4316318.91957001,5.993,328479.25,4316317.75,1.18993585756438,0.993,1.54983752216723,"ER-APU1"
1,33,274,7234,NA,7.7,328468.941934451,4316325.0980248,5.975,328469.25,4316325.25,0.343512510339772,1.725,1.75887061626486,"ER-APU1"
1,34,161,7218,NA,5.4,328455.968058225,4316338.75343764,5.802,328454.25,4316338.25,1.79029984024829,0.401999999999999,1.83487806624666,"ER-APU1"
1,NA,320,NA,NA,NA,NA,NA,5.782,328476.75,4316321.25,NA,NA,NA,"ER-APU1"
1,35,265,7436,NA,5.2,328443.99673223,4316326.90168886,5.683,328445.75,4316326.75,1.75981742907795,0.483,1.82489626655504,"ER-APU1"
1,NA,225,NA,NA,NA,NA,NA,5.679,328449.75,4316330.75,NA,NA,NA,"ER-APU1"
1,36,214,7044,NA,5.2,328475.207330242,4316334.65134242,5.678,328476.75,4316332.75,2.44845522577346,0.478,2.49467773321874,"ER-APU1"
1,NA,255,NA,NA,NA,NA,NA,5.577,328473.75,4316327.25,NA,NA,NA,"ER-APU1"
1,NA,243,NA,NA,NA,NA,NA,5.519,328442.75,4316328.75,NA,NA,NA,"ER-APU1"
1,37,386,7092,NA,5.4,328477.686329998,4316315.81543291,5.441,328477.75,4316313.75,2.06641403656119,0.0409999999999995,2.06682073980719,"ER-APU1"
1,NA,207,NA,NA,NA,NA,NA,5.407,328459.25,4316332.75,NA,NA,NA,"ER-APU1"
1,112,403,7340,NA,5.4,328462.986768483,4316311.56250057,5.372,328465.75,4316311.75,2.76958561004731,0.0280000000000005,2.7697271438503,"ER-APU1"
1,NA,81,NA,NA,NA,NA,NA,5.345,328470.25,4316346.25,NA,NA,NA,"ER-APU1"
1,NA,232,NA,NA,NA,NA,NA,5.274,328467.25,4316330.75,NA,NA,NA,"ER-APU1"
1,38,365,7126,NA,5.1,328480.05020938,4316315.88115259,5.233,328479.75,4316315.75,0.327607497882013,0.133,0.353575554398933,"ER-APU1"
1,39,483,7380,NA,5.2,328450.27642127,4316302.74586249,5.223,328448.75,4316302.25,1.60494283296321,0.0229999999999997,1.60510762788044,"ER-APU1"
1,40,136,7472,NA,5.5,328446.847281723,4316337.52598362,5.147,328447.25,4316340.25,2.75362438010587,0.353,2.77615853774842,"ER-APU1"
1,41,312,7314,NA,4.6,328458.842190476,4316321.92395513,5.077,328456.75,4316321.25,2.19806198910544,0.477,2.24922331215692,"ER-APU1"
1,42,404,7263,NA,5.3,328470.062757643,4316311.47476642,5.057,328468.25,4316311.75,1.83353314452673,0.242999999999999,1.84956556847225,"ER-APU1"
1,NA,236,NA,NA,NA,NA,NA,5.003,328478.25,4316329.25,NA,NA,NA,"ER-APU1"
1,NA,254,NA,NA,NA,NA,NA,4.955,328471.25,4316327.25,NA,NA,NA,"ER-APU1"
1,NA,117,NA,NA,NA,NA,NA,4.909,328451.75,4316342.25,NA,NA,NA,"ER-APU1"
1,NA,439,NA,NA,NA,NA,NA,4.908,328449.75,4316307.75,NA,NA,NA,"ER-APU1"
1,43,382,7236,NA,4.2,328468.851053147,4316315.19344792,4.784,328467.75,4316313.75,1.81545033634825,0.584,1.90706998396676,"ER-APU1"
1,113,342,7129,NA,4.9,328478.451190162,4316318.10373454,4.636,328476.75,4316317.75,1.7375776511963,0.264,1.75751873217239,"ER-APU1"
1,NA,268,NA,NA,NA,NA,NA,4.559,328454.25,4316325.25,NA,NA,NA,"ER-APU1"
1,44,59,7003,NA,5.2,328467.867654375,4316349.34128211,4.475,328469.75,4316348.25,2.17580369032967,0.725000000000001,2.29341376529666,"ER-APU1"
1,140,138,7219,NA,2.1,328455.701231629,4316340.8889196,4.371,328452.25,4316340.25,3.50987435875625,2.271,4.18050942042409,"ER-APU1"
1,45,166,7015,NA,4.6,328466.799830041,4316337.13091807,4.368,328465.75,4316336.75,1.11679975462993,0.231999999999999,1.1406426661937,"ER-APU1"
1,46,77,7150,NA,3.9,328460.234659228,4316346.15361733,4.36,328460.25,4316346.25,0.0975958904487335,0.46,0.470239255945823,"ER-APU1"
1,47,424,7334,NA,4.8,328464.091069068,4316309.10262777,4.336,328464.25,4316309.75,0.666595717192641,0.464,0.812185847069235,"ER-APU1"
1,NA,189,NA,NA,NA,NA,NA,4.243,328468.75,4316334.75,NA,NA,NA,"ER-APU1"
1,48,362,7253,NA,4.3,328471.902496906,4316314.48808909,4.147,328472.25,4316315.75,1.30888408554873,0.153,1.31779609553327,"ER-APU1"
1,49,330,7426,NA,6.2,328447.614760605,4316317.96786932,4.086,328447.25,4316319.25,1.33300764427821,2.114,2.49918094176955,"ER-APU1"
1,50,160,7274,NA,2.4,328451.766700571,4316336.59208216,4.013,328451.75,4316338.25,1.65800195439261,1.613,2.31316654842874,"ER-APU1"
1,NA,329,NA,NA,NA,NA,NA,3.903,328444.75,4316319.25,NA,NA,NA,"ER-APU1"
1,114,208,7194,NA,3.5,328463.42285971,4316334.04595716,3.898,328461.75,4316332.75,2.11612017088204,0.398,2.15322283510413,"ER-APU1"
1,115,406,7105,NA,3.3,328476.850095004,4316312.49463401,3.89,328473.25,4316311.75,3.67629757283152,0.59,3.72334041473606,"ER-APU1"
1,51,269,7297,NA,3.8,328458.123443388,4316325.19530721,3.886,328456.75,4316325.25,1.37453193488296,0.0860000000000003,1.37721967747091,"ER-APU1"
1,52,115,7268,NA,1.6,328447.820703499,4316340.61091654,3.876,328446.75,4316342.25,1.95780503547419,2.276,3.00219528960527,"ER-APU1"
1,NA,339,NA,NA,NA,NA,NA,3.818,328469.25,4316317.75,NA,NA,NA,"ER-APU1"
1,NA,263,NA,NA,NA,NA,NA,3.816,328440.75,4316326.75,NA,NA,NA,"ER-APU1"
1,NA,36,NA,NA,NA,NA,NA,3.769,328467.25,4316351.75,NA,NA,NA,"ER-APU1"
1,116,188,7197,NA,3.1,328463.766797839,4316333.90906008,3.745,328466.25,4316334.75,2.62173090158111,0.645,2.69990702067781,"ER-APU1"
1,NA,338,NA,NA,NA,NA,NA,3.737,328466.75,4316317.75,NA,NA,NA,"ER-APU1"
1,53,402,7335,NA,3.5,328464.21349464,4316309.91481249,3.736,328463.25,4316311.75,2.07273614111046,0.236,2.08612825844086,"ER-APU1"
1,54,79,7021,NA,2.4,328466.261503999,4316344.69510694,3.663,328465.25,4316346.25,1.85494818653145,1.263,2.24410377984538,"ER-APU1"
1,117,139,7221,NA,2.8,328454.59126004,4316341.33988381,3.625,328454.75,4316340.25,1.1013832657528,0.825,1.3761068628854,"ER-APU1"
1,55,244,7441,NA,3.8,328445.74680003,4316330.09889596,3.562,328445.25,4316328.75,1.43747368147881,0.238,1.45704309646085,"ER-APU1"
1,NA,169,NA,NA,NA,NA,NA,3.56,328473.25,4316336.75,NA,NA,NA,"ER-APU1"
1,NA,247,NA,NA,NA,NA,NA,3.55,328452.75,4316328.75,NA,NA,NA,"ER-APU1"
1,NA,199,NA,NA,NA,NA,NA,3.548,328439.25,4316332.75,NA,NA,NA,"ER-APU1"
1,NA,440,NA,NA,NA,NA,NA,3.461,328452.25,4316307.75,NA,NA,NA,"ER-APU1"
1,NA,420,NA,NA,NA,NA,NA,3.434,328454.25,4316309.75,NA,NA,NA,"ER-APU1"
1,118,226,7280,NA,4.8,328452.12808624,4316329.83712429,3.392,328452.25,4316330.75,0.920980473219014,1.408,1.68245922151199,"ER-APU1"
1,56,221,7445,NA,2.1,328443.576852999,4316331.08138253,3.379,328439.75,4316330.75,3.84117407288296,1.279,4.0485132157606,"ER-APU1"
1,NA,417,NA,NA,NA,NA,NA,3.371,328446.75,4316309.75,NA,NA,NA,"ER-APU1"
1,141,185,7193,NA,3.2,328461.536727661,4316334.89972665,3.336,328458.75,4316334.75,2.79074705506473,0.136,2.79405889797486,"ER-APU1"
1,NA,290,NA,NA,NA,NA,NA,3.328,328454.75,4316323.25,NA,NA,NA,"ER-APU1"
1,NA,296,NA,NA,NA,NA,NA,3.284,328469.75,4316323.25,NA,NA,NA,"ER-APU1"
1,NA,257,NA,NA,NA,NA,NA,3.277,328478.75,4316327.25,NA,NA,NA,"ER-APU1"
1,142,359,7256,NA,1.4,328466.180071199,4316313.34409946,3.262,328464.75,4316315.75,2.79883208944374,1.862,3.36162238582802,"ER-APU1"
1,57,55,7009,NA,3.7,328460.895247276,4316346.99927945,3.229,328459.75,4316348.25,1.69584587373395,0.471,1.76003813238818,"ER-APU1"
1,NA,168,NA,NA,NA,NA,NA,3.196,328470.75,4316336.75,NA,NA,NA,"ER-APU1"
1,NA,340,NA,NA,NA,NA,NA,3.188,328471.75,4316317.75,NA,NA,NA,"ER-APU1"
1,NA,418,NA,NA,NA,NA,NA,3.187,328449.25,4316309.75,NA,NA,NA,"ER-APU1"
1,119,443,7350,NA,2.3,328461.629222888,4316307.24902769,3.176,328459.75,4316307.75,1.94485267287661,0.876,2.13303256402599,"ER-APU1"
1,NA,372,NA,NA,NA,NA,NA,3.175,328444.75,4316315.25,NA,NA,NA,"ER-APU1"
1,143,233,7053,NA,2.1,328473.863920569,4316328.23117971,3.153,328470.75,4316329.25,3.27635408626752,1.053,3.44141033569115,"ER-APU1"
1,58,178,7477,NA,2.3,328442.785599029,4316336.66047393,3.133,328442.25,4316336.25,0.674800096805183,0.833,1.07202806430069,"ER-APU1"
1,59,159,7269,NA,1.5,328447.290373433,4316340.74124655,3.125,328449.25,4316338.25,3.16961285403615,1.625,3.56189144198292,"ER-APU1"
1,NA,355,NA,NA,NA,NA,NA,3.116,328454.25,4316317.25,NA,NA,NA,"ER-APU1"
1,60,383,7257,NA,3.1,328468.343884648,4316312.47062332,3.103,328470.25,4316313.75,2.29566557106697,0.00300000000000011,2.29566753128196,"ER-APU1"
1,61,78,7154,NA,2.6,328460.609026479,4316345.42996455,3.096,328462.75,4316346.25,2.29264601658117,0.496,2.345685775492,"ER-APU1"
1,62,380,7338,NA,2.9,328463.386768478,4316311.56250052,3.091,328462.75,4316313.75,2.278294992049,0.191,2.28628718029813,"ER-APU1"
1,63,463,7374,NA,2.5,328451.417269187,4316303.66328592,3.047,328453.25,4316304.25,1.92435330503267,0.547,2.00058607477663,"ER-APU1"
1,120,75,7151,NA,2.1,328457.312473284,4316344.87975715,3.044,328455.25,4316346.25,2.47615861895312,0.944,2.64999952947464,"ER-APU1"
1,64,322,7077,NA,3,328480.488573179,4316319.51679454,3.039,328481.75,4316321.25,2.14364148087989,0.0390000000000001,2.14399622167319,"ER-APU1"
1,121,165,7198,NA,3.1,328463.766797852,4316333.85906005,3.03,328463.25,4316336.75,2.93676928267677,0.0700000000000003,2.93760341429435,"ER-APU1"
1,NA,396,NA,NA,NA,NA,NA,3.027,328448.25,4316311.75,NA,NA,NA,"ER-APU1"
1,NA,356,NA,NA,NA,NA,NA,2.999,328457.25,4316315.75,NA,NA,NA,"ER-APU1"
1,122,203,7465,NA,3.1,328448.218530729,4316333.93535617,2.946,328449.25,4316332.75,1.57130458580186,0.154,1.57883314551031,"ER-APU1"
1,123,250,7205,NA,2.6,328462.753245943,4316328.36731736,2.924,328461.25,4316327.25,1.87300465864588,0.324,1.90082152010891,"ER-APU1"
1,65,142,7183,NA,2.9,328462.845045316,4316340.44964908,2.901,328462.25,4316340.25,0.627645347861674,0.00099999999999989,0.627646144489395,"ER-APU1"
1,NA,177,NA,NA,NA,NA,NA,2.871,328439.75,4316336.25,NA,NA,NA,"ER-APU1"
1,NA,331,NA,NA,NA,NA,NA,2.87,328449.75,4316319.25,NA,NA,NA,"ER-APU1"
1,NA,318,NA,NA,NA,NA,NA,2.82,328471.75,4316321.25,NA,NA,NA,"ER-APU1"
1,NA,271,NA,NA,NA,NA,NA,2.814,328461.75,4316325.25,NA,NA,NA,"ER-APU1"
1,66,264,7439,NA,2,328442.634113517,4316328.08525291,2.812,328443.25,4316326.75,1.47044771798537,0.812,1.67975012764649,"ER-APU1"
1,NA,419,NA,NA,NA,NA,NA,2.803,328451.75,4316309.75,NA,NA,NA,"ER-APU1"
1,124,381,7339,NA,2.8,328463.086768483,4316311.56250056,2.774,328465.25,4316313.75,3.07647922255512,0.0259999999999998,3.07658908644189,"ER-APU1"
1,NA,378,NA,NA,NA,NA,NA,2.754,328457.75,4316313.75,NA,NA,NA,"ER-APU1"
1,67,162,7217,NA,2.8,328456.712487905,4316337.62074977,2.752,328455.75,4316336.75,1.29791684129032,0.048,1.29880411413925,"ER-APU1"
1,68,187,7195,NA,2.9,328463.422859731,4316333.9459571,2.742,328463.75,4316334.75,0.868047085273819,0.158,0.88230932345316,"ER-APU1"
1,NA,286,NA,NA,NA,NA,NA,2.741,328444.75,4316323.25,NA,NA,NA,"ER-APU1"
1,125,235,7060,NA,2.6,328474.706108799,4316327.18489642,2.723,328475.75,4316329.25,2.31394935671126,0.123,2.3172161369679,"ER-APU1"
1,NA,285,NA,NA,NA,NA,NA,2.708,328442.25,4316323.25,NA,NA,NA,"ER-APU1"
1,NA,357,NA,NA,NA,NA,NA,2.692,328459.75,4316315.75,NA,NA,NA,"ER-APU1"
1,NA,358,NA,NA,NA,NA,NA,2.684,328462.25,4316315.75,NA,NA,NA,"ER-APU1"
1,NA,297,NA,NA,NA,NA,NA,2.679,328472.25,4316323.25,NA,NA,NA,"ER-APU1"
1,69,156,7476,NA,1.8,328444.279022839,4316338.1506576,2.677,328441.75,4316338.25,2.53097321858314,0.877,2.67861054152803,"ER-APU1"
1,70,319,7067,NA,2.7,328475.946643522,4316320.46149857,2.673,328474.25,4316321.25,1.87091788692467,0.0270000000000001,1.87111270093885,"ER-APU1"
1,NA,103,NA,NA,NA,NA,NA,2.653,328470.75,4316344.25,NA,NA,NA,"ER-APU1"
1,126,234,7054,NA,2.9,328475.5428335,4316329.33672349,2.616,328473.25,4316329.25,2.29447301630965,0.284,2.31198235775559,"ER-APU1"
1,NA,315,NA,NA,NA,NA,NA,2.587,328464.25,4316321.25,NA,NA,NA,"ER-APU1"
1,NA,125,NA,NA,NA,NA,NA,2.582,328471.75,4316342.25,NA,NA,NA,"ER-APU1"
1,71,287,7435,NA,1.7,328447.777204203,4316327.02129248,2.568,328447.25,4316323.25,3.80796419027637,0.868,3.90563890732709,"ER-APU1"
1,144,253,7047,NA,2.1,328468.538100762,4316330.06123031,2.547,328468.75,4316327.25,2.81920505259216,0.447,2.85442220572941,"ER-APU1"
1,72,134,7475,NA,1.6,328444.779022891,4316338.1506577,2.534,328442.25,4316340.25,3.28682139597484,0.934,3.41695052481566,"ER-APU1"
1,NA,395,NA,NA,NA,NA,NA,2.529,328445.75,4316311.75,NA,NA,NA,"ER-APU1"
1,127,230,7202,NA,1.9,328463.336430512,4316332.65653677,2.527,328462.25,4316330.75,2.19435952239318,0.627,2.28217937803268,"ER-APU1"
1,128,353,7424,NA,1.4,328450.884042662,4316316.20985086,2.527,328449.25,4316317.25,1.93700945996721,1.127,2.24101196962499,"ER-APU1"
1,NA,267,NA,NA,NA,NA,NA,2.514,328451.75,4316325.25,NA,NA,NA,"ER-APU1"
1,129,121,7157,NA,2.2,328460.009666431,4316344.85885108,2.513,328461.75,4316342.25,3.13605881445479,0.313,3.15163987278363,"ER-APU1"
1,NA,308,NA,NA,NA,NA,NA,2.504,328446.75,4316321.25,NA,NA,NA,"ER-APU1"
1,NA,270,NA,NA,NA,NA,NA,2.483,328459.25,4316325.25,NA,NA,NA,"ER-APU1"
1,73,377,7419,NA,2.3,328455.979323391,4316312.6209228,2.465,328455.25,4316313.75,1.3441458009189,0.165,1.354235184201,"ER-APU1"
1,130,375,7421,NA,2,328452.907891395,4316312.64257056,2.458,328450.25,4316313.75,2.87937261195154,0.458,2.91557037960956,"ER-APU1"
1,NA,421,NA,NA,NA,NA,NA,2.444,328456.75,4316309.75,NA,NA,NA,"ER-APU1"
1,74,227,7281,NA,2,328453.328086261,4316329.83712427,2.432,328454.75,4316330.75,1.68972801774303,0.432,1.74407705504825,"ER-APU1"
1,75,364,7112,NA,2.4,328479.331669304,4316313.725275,2.432,328477.25,4316315.75,2.90393843189966,0.032,2.90411473882557,"ER-APU1"
1,145,145,7038,NA,2.5,328468.265718042,4316336.63258999,2.429,328467.75,4316338.75,2.1793095841822,0.0710000000000002,2.18046583640019,"ER-APU1"
1,131,360,7255,NA,2.6,328467.180071188,4316313.34409942,2.367,328467.25,4316315.75,2.40691662486747,0.233,2.41816803367,"ER-APU1"
1,76,401,7346,NA,2.7,328461.977397026,4316310.06615541,2.362,328460.75,4316311.75,2.08370728985386,0.338,2.1109429338071,"ER-APU1"
1,146,146,7030,NA,2.3,328468.238062804,4316337.90386181,2.361,328470.25,4316338.75,2.18262253216916,0.0610000000000004,2.18347478069533,"ER-APU1"
1,NA,206,NA,NA,NA,NA,NA,2.358,328456.75,4316332.75,NA,NA,NA,"ER-APU1"
1,132,335,7330,NA,1.8,328460.482520772,4316317.84757361,2.346,328459.75,4316319.25,1.58220935718603,0.546,1.67376893565601,"ER-APU1"
1,77,181,7466,NA,2.6,328448.268530682,4316333.93535617,2.34,328448.75,4316334.75,0.946286041434897,0.26,0.981354814638685,"ER-APU1"
1,NA,351,NA,NA,NA,NA,NA,2.339,328444.25,4316317.25,NA,NA,NA,"ER-APU1"
1,NA,248,NA,NA,NA,NA,NA,2.326,328455.25,4316328.75,NA,NA,NA,"ER-APU1"
1,78,186,7188,NA,2,328461.882127009,4316335.53395144,2.321,328461.25,4316334.75,1.00705730313959,0.321,1.05697938097523,"ER-APU1"
1,NA,155,NA,NA,NA,NA,NA,2.309,328439.25,4316338.25,NA,NA,NA,"ER-APU1"
1,133,272,7208,NA,1.8,328463.469220396,4316327.22923117,2.299,328464.25,4316325.25,2.12766840156993,0.499,2.18540015261259,"ER-APU1"
1,79,100,7172,NA,2.3,328464.354392416,4316344.12430739,2.271,328463.25,4316344.25,1.11152203816869,0.0289999999999999,1.111900283899,"ER-APU1"
1,NA,273,NA,NA,NA,NA,NA,2.26,328466.75,4316325.25,NA,NA,NA,"ER-APU1"
1,NA,426,NA,NA,NA,NA,NA,2.259,328469.25,4316309.75,NA,NA,NA,"ER-APU1"
1,134,167,7035,NA,2.2,328467.002963553,4316335.21883211,2.227,328468.25,4316336.75,1.97473416380969,0.0269999999999997,1.97491873699076,"ER-APU1"
1,NA,293,NA,NA,NA,NA,NA,2.192,328462.25,4316323.25,NA,NA,NA,"ER-APU1"
1,NA,384,NA,NA,NA,NA,NA,2.184,328472.75,4316313.75,NA,NA,NA,"ER-APU1"
1,80,242,7446,NA,1.8,328443.607183056,4316330.55105247,2.182,328440.25,4316328.75,3.80978583004129,0.382,3.82888914318284,"ER-APU1"
1,NA,133,NA,NA,NA,NA,NA,2.168,328439.75,4316340.25,NA,NA,NA,"ER-APU1"
1,81,209,7200,NA,1.9,328463.766797875,4316333.45906001,2.148,328464.25,4316332.75,0.858050346811418,0.248,0.893170978963823,"ER-APU1"
1,NA,307,NA,NA,NA,NA,NA,2.148,328444.25,4316321.25,NA,NA,NA,"ER-APU1"
1,82,251,7204,NA,1.9,328462.525542898,4316327.79656585,2.135,328463.75,4316327.25,1.34090619251133,0.235,1.36134287272356,"ER-APU1"
1,NA,337,NA,NA,NA,NA,NA,2.128,328464.75,4316319.25,NA,NA,NA,"ER-APU1"
1,NA,311,NA,NA,NA,NA,NA,2.126,328454.25,4316321.25,NA,NA,NA,"ER-APU1"
1,NA,336,NA,NA,NA,NA,NA,2.116,328462.25,4316319.25,NA,NA,NA,"ER-APU1"
1,83,95,7227,NA,1.9,328451.983210868,4316342.71107615,2.102,328450.75,4316344.25,1.97207902396283,0.202,1.98239745680683,"ER-APU1"
1,NA,333,NA,NA,NA,NA,NA,2.095,328454.75,4316319.25,NA,NA,NA,"ER-APU1"
1,84,407,7107,NA,2.3,328478.325101694,4316313.17299689,2.092,328475.75,4316311.75,2.9421197955726,0.208,2.94946315310095,"ER-APU1"
1,NA,205,NA,NA,NA,NA,NA,2.07,328454.25,4316332.75,NA,NA,NA,"ER-APU1"
1,85,289,7305,NA,1.8,328453.399294584,4316324.27205106,2.029,328452.25,4316323.25,1.53800728842386,0.229,1.55496219222363,"ER-APU1"
1,NA,310,NA,NA,NA,NA,NA,2.028,328451.75,4316321.25,NA,NA,NA,"ER-APU1"
1,86,164,7189,NA,1.8,328461.811416351,4316335.46324077,2.024,328460.75,4316336.75,1.66803896805352,0.224,1.68301218027234,"ER-APU1"
1,NA,294,NA,NA,NA,NA,NA,1.993,328464.75,4316323.25,NA,NA,NA,"ER-APU1"
1,87,313,7312,NA,2,328458.827306302,4316322.18950212,1.977,328459.25,4316321.25,1.03021075211599,0.0229999999999999,1.03046746371509,"ER-APU1"
1,NA,292,NA,NA,NA,NA,NA,1.916,328459.75,4316323.25,NA,NA,NA,"ER-APU1"
1,147,252,7048,NA,1.9,328467.95374601,4316328.79171371,1.901,328466.25,4316327.25,2.29774490059799,0.00100000000000011,2.29774511820264,"ER-APU1"
1,88,97,7177,NA,1.9,328458.747932051,4316343.87015021,1.899,328455.75,4316344.25,3.02190046870563,0.00099999999999989,3.02190063416442,"ER-APU1"
1,89,191,7045,NA,1.7,328473.682017995,4316333.53750785,1.875,328473.75,4316334.75,1.21439645757962,0.175,1.22694081201251,"ER-APU1"
1,135,204,7434,NA,1.5,328449.065741821,4316332.83522733,1.874,328451.75,4316332.75,2.68561085577,0.374,2.71152755262226,"ER-APU1"
1,NA,176,NA,NA,NA,NA,NA,1.859,328437.25,4316336.25,NA,NA,NA,"ER-APU1"
1,90,256,7063,NA,1.9,328474.897144682,4316326.37269977,1.841,328476.25,4316327.25,1.61241222999863,0.0589999999999999,1.61349130752203,"ER-APU1"
1,91,354,7423,NA,1.5,328450.954753325,4316316.28056156,1.836,328451.75,4316317.25,1.25388522498811,0.336,1.29812332135413,"ER-APU1"
1,92,184,7214,NA,1.7,328457.713475695,4316334.25041422,1.791,328456.25,4316334.75,1.54639809106937,0.091,1.54907328944211,"ER-APU1"
1,93,397,7420,NA,1.6,328453.14229662,4316312.43959703,1.714,328450.75,4316311.75,2.48970423721468,0.114,2.49231281921125,"ER-APU1"
1,NA,309,NA,NA,NA,NA,NA,1.654,328449.25,4316321.25,NA,NA,NA,"ER-APU1"
1,NA,442,NA,NA,NA,NA,NA,1.608,328457.25,4316307.75,NA,NA,NA,"ER-APU1"
1,94,56,7006,NA,1.6,328463.289542279,4316348.35936544,1.602,328462.25,4316348.25,1.04527936500048,0.002,1.04528127836282,"ER-APU1"
1,148,124,7027,NA,1.8,328468.56792792,4316340.2893182,1.572,328469.25,4316342.25,2.07593242457137,0.228,2.08841553130281,"ER-APU1"
1,95,422,7344,NA,1.5,328462.727397028,4316309.06615541,1.567,328459.25,4316309.75,3.54399964922162,0.0669999999999999,3.54463291663368,"ER-APU1"
1,NA,314,NA,NA,NA,NA,NA,1.56,328461.75,4316321.25,NA,NA,NA,"ER-APU1"
1,NA,379,NA,NA,NA,NA,NA,1.369,328460.25,4316313.75,NA,NA,NA,"ER-APU1"
1,96,361,7246,NA,1.4,328470.675067038,4316316.30749576,1.288,328469.75,4316315.75,1.0800696955496,0.112,1.08586120072715,"ER-APU1"
1,NA,332,NA,NA,NA,NA,NA,1.28,328452.25,4316319.25,NA,NA,NA,"ER-APU1"
1,97,94,7228,NA,1.4,328449.272143218,4316341.72140476,1.253,328448.25,4316344.25,2.72737430902093,0.147,2.73133293860477,"ER-APU1"
1,98,399,7417,NA,2,328456.282876754,4316312.26736951,1.084,328455.75,4316311.75,0.742717201239698,0.916,1.17927301377473,"ER-APU1"
1,NA,405,NA,NA,NA,NA,NA,1.066,328470.75,4316311.75,NA,NA,NA,"ER-APU1"
1,NA,400,NA,NA,NA,NA,NA,1.028,328458.25,4316311.75,NA,NA,NA,"ER-APU1"
1,NA,374,NA,NA,NA,NA,NA,0.843,328447.75,4316313.75,NA,NA,NA,"ER-APU1"
1,NA,249,NA,NA,NA,NA,NA,0.834,328457.75,4316328.75,NA,NA,NA,"ER-APU1"
