"","nobstrees","npredtrees","ext.rt","tp","match.rt","fn","fp","ft","accuracy","omission","commission","xy.rmse","z.rmse","xyz.rmse","precision","recall","f","loss","quad","paramset"
"CC-UC2_p85",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p85"
"CC-UC2_p86",302,14,0.0463576158940397,9,0.0298013245033113,293,5,298,0.0298013245033113,0.970198675496689,0.357142857142857,3.16636185550475,2.00759781828931,3.74917276208973,0.642857142857143,0.0298013245033113,0.0569620253164557,65.8188107122419,"CC-UC2","p86"
"CC-UC2_p87",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p87"
"CC-UC2_p88",302,14,0.0463576158940397,9,0.0298013245033113,293,5,298,0.0298013245033113,0.970198675496689,0.357142857142857,3.16636185550475,2.00759781828931,3.74917276208973,0.642857142857143,0.0298013245033113,0.0569620253164557,65.8188107122419,"CC-UC2","p88"
"CC-UC2_p89",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p89"
"CC-UC2_p90",302,14,0.0463576158940397,9,0.0298013245033113,293,5,298,0.0298013245033113,0.970198675496689,0.357142857142857,3.16636185550475,2.00759781828931,3.74917276208973,0.642857142857143,0.0298013245033113,0.0569620253164557,65.8188107122419,"CC-UC2","p90"
"CC-UC2_p91",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p91"
"CC-UC2_p92",302,14,0.0463576158940397,9,0.0298013245033113,293,5,298,0.0298013245033113,0.970198675496689,0.357142857142857,3.16636185550475,2.00759781828931,3.74917276208973,0.642857142857143,0.0298013245033113,0.0569620253164557,65.8188107122419,"CC-UC2","p92"
"CC-UC2_p93",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p93"
"CC-UC2_p94",302,12,0.0397350993377483,8,0.0264900662251656,294,4,298,0.0264900662251656,0.973509933774834,0.333333333333333,3.52090213559031,2.07554164617335,4.08712918481963,0.666666666666667,0.0264900662251656,0.0509554140127389,80.2099102520853,"CC-UC2","p94"
"CC-UC2_p95",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p95"
"CC-UC2_p96",302,12,0.0397350993377483,8,0.0264900662251656,294,4,298,0.0264900662251656,0.973509933774834,0.333333333333333,3.52090213559031,2.07554164617335,4.08712918481963,0.666666666666667,0.0264900662251656,0.0509554140127389,80.2099102520853,"CC-UC2","p96"
"CC-UC2_p97",302,10,0.033112582781457,6,0.0198675496688742,296,4,300,0.0198675496688742,0.980132450331126,0.4,3.89707382605775,1.81504191870785,4.29901867551318,0.6,0.0198675496688742,0.0384615384615385,111.774485563343,"CC-UC2","p97"
"CC-UC2_p98",302,12,0.0397350993377483,8,0.0264900662251656,294,4,298,0.0264900662251656,0.973509933774834,0.333333333333333,3.52090213559031,2.07554164617335,4.08712918481963,0.666666666666667,0.0264900662251656,0.0509554140127389,80.2099102520853,"CC-UC2","p98"
"CC-UC2_p99",302,7,0.0231788079470199,4,0.0132450331125828,298,3,301,0.0132450331125828,0.986754966887417,0.428571428571429,4.23569258540661,1.66044828284412,4.54952526952742,0.571428571428571,0.0132450331125828,0.0258899676375405,175.725413535497,"CC-UC2","p99"
"CC-UC2_p100",302,12,0.0397350993377483,8,0.0264900662251656,294,4,298,0.0264900662251656,0.973509933774834,0.333333333333333,3.52090213559031,2.07554164617335,4.08712918481963,0.666666666666667,0.0264900662251656,0.0509554140127389,80.2099102520853,"CC-UC2","p100"
"SG-NES2_p1",426,5075,11.9131455399061,298,0.699530516431925,128,4777,4905,0.699530516431925,0.300469483568075,0.94128078817734,1.24916840171397,0.647024080752661,1.40679133382121,0.0587192118226601,0.699530516431925,0.108343937465915,12.9844951801182,"SG-NES2","p1"
"SG-NES2_p2",426,5075,11.9131455399061,298,0.699530516431925,128,4777,4905,0.699530516431925,0.300469483568075,0.94128078817734,1.24916840171397,0.647024080752661,1.40679133382121,0.0587192118226601,0.699530516431925,0.108343937465915,12.9844951801182,"SG-NES2","p2"
"SG-NES2_p3",426,3116,7.31455399061033,285,0.669014084507042,141,2831,2972,0.669014084507042,0.330985915492958,0.908536585365854,1.42550587565684,0.751910066010837,1.61165621299972,0.0914634146341463,0.669014084507042,0.160926030491248,10.0148882569211,"SG-NES2","p3"
"SG-NES2_p4",426,3116,7.31455399061033,285,0.669014084507042,141,2831,2972,0.669014084507042,0.330985915492958,0.908536585365854,1.42550587565684,0.751910066010837,1.61165621299972,0.0914634146341463,0.669014084507042,0.160926030491248,10.0148882569211,"SG-NES2","p4"
"SG-NES2_p5",426,2289,5.37323943661972,274,0.643192488262911,152,2015,2167,0.643192488262911,0.356807511737089,0.880297072957623,1.61825503155111,0.80129076982717,1.80577303251286,0.119702927042377,0.643192488262911,0.201841620626151,8.94648500597156,"SG-NES2","p5"
"SG-NES2_p6",426,2289,5.37323943661972,274,0.643192488262911,152,2015,2167,0.643192488262911,0.356807511737089,0.880297072957623,1.61825503155111,0.80129076982717,1.80577303251286,0.119702927042377,0.643192488262911,0.201841620626151,8.94648500597156,"SG-NES2","p6"
"SG-NES2_p7",426,1835,4.3075117370892,274,0.643192488262911,152,1561,1713,0.643192488262911,0.356807511737089,0.850681198910082,1.79663800326255,0.855937823906714,1.99010996509273,0.149318801089918,0.643192488262911,0.242370632463512,8.21101939977129,"SG-NES2","p7"
"SG-NES2_p8",426,1835,4.3075117370892,274,0.643192488262911,152,1561,1713,0.643192488262911,0.356807511737089,0.850681198910082,1.79663800326255,0.855937823906714,1.99010996509273,0.149318801089918,0.643192488262911,0.242370632463512,8.21101939977129,"SG-NES2","p8"
"SG-NES2_p9",426,1506,3.53521126760563,263,0.617370892018779,163,1243,1406,0.617370892018779,0.382629107981221,0.825365205843294,1.92575850863714,0.90867078579548,2.12937277867134,0.174634794156707,0.617370892018779,0.272256728778468,7.82119431253427,"SG-NES2","p9"
"SG-NES2_p10",426,1506,3.53521126760563,263,0.617370892018779,163,1243,1406,0.617370892018779,0.382629107981221,0.825365205843294,1.92575850863714,0.90867078579548,2.12937277867134,0.174634794156707,0.617370892018779,0.272256728778468,7.82119431253427,"SG-NES2","p10"
"SG-NES2_p11",426,1267,2.97417840375587,255,0.598591549295775,171,1012,1183,0.598591549295775,0.401408450704225,0.798737174427782,2.05919119215529,0.976619102100832,2.27904656302546,0.201262825572218,0.598591549295775,0.301240401653869,7.56554084549431,"SG-NES2","p11"
"SG-NES2_p12",426,1267,2.97417840375587,255,0.598591549295775,171,1012,1183,0.598591549295775,0.401408450704225,0.798737174427782,2.05919119215529,0.976619102100832,2.27904656302546,0.201262825572218,0.598591549295775,0.301240401653869,7.56554084549431,"SG-NES2","p12"
"SG-NES2_p13",426,1070,2.51173708920188,232,0.544600938967136,194,838,1032,0.544600938967136,0.455399061032864,0.783177570093458,2.0678828640352,0.995249674098466,2.29492079452941,0.216822429906542,0.544600938967136,0.310160427807487,7.39914118236208,"SG-NES2","p13"
"SG-NES2_p14",426,1070,2.51173708920188,232,0.544600938967136,194,838,1032,0.544600938967136,0.455399061032864,0.783177570093458,2.0678828640352,0.995249674098466,2.29492079452941,0.216822429906542,0.544600938967136,0.310160427807487,7.39914118236208,"SG-NES2","p14"
"SG-NES2_p15",426,909,2.13380281690141,235,0.551643192488263,191,674,865,0.551643192488263,0.448356807511737,0.741474147414741,2.19911053161411,1.0590063648775,2.44081576754723,0.258525852585259,0.551643192488263,0.352059925093633,6.9329554248416,"SG-NES2","p15"
"SG-NES2_p16",426,909,2.13380281690141,235,0.551643192488263,191,674,865,0.551643192488263,0.448356807511737,0.741474147414741,2.19911053161411,1.0590063648775,2.44081576754723,0.258525852585259,0.551643192488263,0.352059925093633,6.9329554248416,"SG-NES2","p16"
"SG-NES2_p17",426,784,1.84037558685446,218,0.511737089201878,208,566,774,0.511737089201878,0.488262910798122,0.721938775510204,2.25176775199659,1.04881304689609,2.48404243447475,0.278061224489796,0.511737089201878,0.360330578512397,6.89378749017075,"SG-NES2","p17"
"SG-NES2_p18",426,784,1.84037558685446,218,0.511737089201878,208,566,774,0.511737089201878,0.488262910798122,0.721938775510204,2.25176775199659,1.04881304689609,2.48404243447475,0.278061224489796,0.511737089201878,0.360330578512397,6.89378749017075,"SG-NES2","p18"
"SG-NES2_p19",426,143,0.335680751173709,67,0.157276995305164,359,76,435,0.157276995305164,0.842723004694836,0.531468531468531,2.90456825763964,1.67454849339051,3.35270479165765,0.468531468531469,0.157276995305164,0.235500878734622,14.2364852720388,"SG-NES2","p19"
"SG-NES2_p20",426,496,1.16431924882629,159,0.373239436619718,267,337,604,0.373239436619718,0.626760563380282,0.679435483870968,2.44166517045602,1.28159920490479,2.75757598746264,0.320564516129032,0.373239436619718,0.344902386117137,7.99523603912125,"SG-NES2","p20"
"SG-NES2_p21",426,126,0.295774647887324,61,0.143192488262911,365,65,430,0.143192488262911,0.856807511737089,0.515873015873016,2.9049278494979,1.72414575189295,3.3780592630324,0.484126984126984,0.143192488262911,0.221014492753623,15.284333714704,"SG-NES2","p21"
"SG-NES2_p22",426,233,0.546948356807512,90,0.211267605633803,336,143,479,0.211267605633803,0.788732394366197,0.613733905579399,2.64550917746383,1.49382632859379,3.03813033098406,0.386266094420601,0.211267605633803,0.273141122913505,11.1229327117694,"SG-NES2","p22"
"SG-NES2_p23",426,110,0.258215962441315,49,0.115023474178404,377,61,438,0.115023474178404,0.884976525821596,0.554545454545455,2.98285937887869,1.61781485280584,3.39334274309621,0.445454545454545,0.115023474178404,0.182835820895522,18.5595072479548,"SG-NES2","p23"
"SG-NES2_p24",426,178,0.417840375586854,76,0.178403755868545,350,102,452,0.178403755868545,0.821596244131455,0.573033707865168,2.79932998126578,1.67645666825192,3.26293660749635,0.426966292134831,0.178403755868545,0.251655629139073,12.9658796771566,"SG-NES2","p24"
"SG-NES2_p25",426,101,0.237089201877934,45,0.105633802816901,381,56,437,0.105633802816901,0.894366197183099,0.554455445544555,3.03502724232259,1.77299945478465,3.51495624842002,0.445544554455446,0.105633802816901,0.170777988614801,20.5820215879705,"SG-NES2","p25"
"SG-NES2_p26",426,144,0.338028169014085,66,0.154929577464789,360,78,438,0.154929577464789,0.845070422535211,0.541666666666667,2.7604950422768,1.70172044404978,3.24286684094981,0.458333333333333,0.154929577464789,0.231578947368421,14.0032886313742,"SG-NES2","p26"
"SG-NES2_p27",426,96,0.225352112676056,42,0.0985915492957746,384,54,438,0.0985915492957746,0.901408450704225,0.5625,3.04105221358387,1.87435075108562,3.57228068659765,0.4375,0.0985915492957746,0.160919540229885,22.1991728381426,"SG-NES2","p27"
"SG-NES2_p28",426,128,0.300469483568075,58,0.136150234741784,368,70,438,0.136150234741784,0.863849765258216,0.546875,2.80636621012482,1.77212537503067,3.31905402941228,0.453125,0.136150234741784,0.209386281588448,15.8513442439173,"SG-NES2","p28"
"SG-NES2_p29",426,92,0.215962441314554,39,0.0915492957746479,387,53,440,0.0915492957746479,0.908450704225352,0.576086956521739,3.06119329966326,1.91833004967528,3.61260219196501,0.423913043478261,0.0915492957746479,0.150579150579151,23.9913837876651,"SG-NES2","p29"
"SG-NES2_p30",426,114,0.267605633802817,52,0.122065727699531,374,62,436,0.122065727699531,0.877934272300469,0.543859649122807,2.76001823125807,1.70767764590033,3.24559140669071,0.456140350877193,0.122065727699531,0.192592592592593,16.8521092270479,"SG-NES2","p30"
"SG-NES2_p31",426,90,0.211267605633803,37,0.0868544600938967,389,53,442,0.0868544600938967,0.913145539906103,0.588888888888889,3.07206065894841,1.95453634510191,3.64112194475588,0.411111111111111,0.0868544600938967,0.143410852713178,25.3894449120816,"SG-NES2","p31"
"SG-NES2_p32",426,103,0.241784037558685,45,0.105633802816901,381,58,439,0.105633802816901,0.894366197183099,0.563106796116505,2.92349258595421,1.65715829727344,3.36050331384325,0.436893203883495,0.105633802816901,0.170132325141777,19.7522917002564,"SG-NES2","p32"
"SG-NES2_p33",426,85,0.199530516431925,36,0.0845070422535211,390,49,439,0.0845070422535211,0.915492957746479,0.576470588235294,3.0821909293087,1.95913184429567,3.65213615683289,0.423529411764706,0.0845070422535211,0.140900195694716,25.9200218908557,"SG-NES2","p33"
"SG-NES2_p34",426,94,0.220657276995305,41,0.0962441314553991,385,53,438,0.0962441314553991,0.903755868544601,0.563829787234043,2.98996350071616,1.81751215649976,3.49903303423092,0.436170212765957,0.0962441314553991,0.157692307692308,22.1889899731717,"SG-NES2","p34"
"SG-NES2_p35",426,85,0.199530516431925,36,0.0845070422535211,390,49,439,0.0845070422535211,0.915492957746479,0.576470588235294,3.0821909293087,1.95913184429567,3.65213615683289,0.423529411764706,0.0845070422535211,0.140900195694716,25.9200218908557,"SG-NES2","p35"
"SG-NES2_p36",426,91,0.213615023474178,40,0.0938967136150235,386,51,437,0.0938967136150235,0.906103286384977,0.56043956043956,3.06393733876952,1.88527679002315,3.59749643375863,0.43956043956044,0.0938967136150235,0.154738878143133,23.2488207031651,"SG-NES2","p36"
"SG-NES2_p37",426,81,0.190140845070423,32,0.0751173708920188,394,49,443,0.0751173708920188,0.924882629107981,0.604938271604938,3.15411027139739,2.02519605532403,3.74831037490688,0.395061728395062,0.0751173708920188,0.126232741617357,29.6936462512154,"SG-NES2","p37"
"SG-NES2_p38",426,85,0.199530516431925,35,0.0821596244131455,391,50,441,0.0821596244131455,0.917840375586854,0.588235294117647,3.123408638426,1.97090374484107,3.69325643491252,0.411764705882353,0.0821596244131455,0.136986301369863,26.9607719748614,"SG-NES2","p38"
"SG-NES2_p39",426,56,0.131455399061033,26,0.0610328638497653,400,30,430,0.0610328638497653,0.938967136150235,0.535714285714286,3.48734509221424,2.13440187081858,4.08867302903333,0.464285714285714,0.0610328638497653,0.107883817427386,37.8988538460397,"SG-NES2","p39"
"SG-NES2_p40",426,77,0.18075117370892,33,0.0774647887323944,393,44,437,0.0774647887323944,0.922535211267606,0.571428571428571,3.15041791687024,1.99658795312039,3.72981185926079,0.428571428571429,0.0774647887323944,0.131212723658052,28.4256873516391,"SG-NES2","p40"
"SG-NES2_p41",426,56,0.131455399061033,26,0.0610328638497653,400,30,430,0.0610328638497653,0.938967136150235,0.535714285714286,3.48734509221424,2.13440187081858,4.08867302903333,0.464285714285714,0.0610328638497653,0.107883817427386,37.8988538460397,"SG-NES2","p41"
"SG-NES2_p42",426,70,0.164319248826291,32,0.0751173708920188,394,38,432,0.0751173708920188,0.924882629107981,0.542857142857143,3.29883117625052,1.94388137819673,3.82896355975117,0.457142857142857,0.0751173708920188,0.129032258064516,29.6744675880716,"SG-NES2","p42"
"SG-NES2_p43",426,54,0.126760563380282,26,0.0610328638497653,400,28,428,0.0610328638497653,0.938967136150235,0.518518518518518,3.48734509221424,2.13440187081858,4.08867302903333,0.481481481481481,0.0610328638497653,0.108333333333333,37.7415971910769,"SG-NES2","p43"
"SG-NES2_p44",426,65,0.152582159624413,29,0.068075117370892,397,36,433,0.068075117370892,0.931924882629108,0.553846153846154,3.3821908778002,2.09796208998983,3.98003267133693,0.446153846153846,0.068075117370892,0.118126272912424,33.6930352004558,"SG-NES2","p44"
"SG-NES2_p45",426,49,0.115023474178404,25,0.0586854460093897,401,24,425,0.0586854460093897,0.94131455399061,0.489795918367347,3.51824653433401,2.21490715832515,4.15738768896446,0.510204081632653,0.0586854460093897,0.105263157894737,39.4951830451624,"SG-NES2","p45"
"SG-NES2_p46",426,61,0.143192488262911,27,0.0633802816901408,399,34,433,0.0633802816901408,0.936619718309859,0.557377049180328,3.39421999325933,2.18853673422153,4.03861639669806,0.442622950819672,0.0633802816901408,0.11088295687885,36.422336762814,"SG-NES2","p46"
"SG-NES2_p47",426,49,0.115023474178404,25,0.0586854460093897,401,24,425,0.0586854460093897,0.94131455399061,0.489795918367347,3.51824653433401,2.21490715832515,4.15738768896446,0.510204081632653,0.0586854460093897,0.105263157894737,39.4951830451624,"SG-NES2","p47"
"SG-NES2_p48",426,60,0.140845070422535,26,0.0610328638497653,400,34,434,0.0610328638497653,0.938967136150235,0.566666666666667,3.42772836834029,2.22766423895938,4.08800803921216,0.433333333333333,0.0610328638497653,0.106995884773663,38.2071520587905,"SG-NES2","p48"
"SG-NES2_p49",426,48,0.112676056338028,25,0.0586854460093897,401,23,424,0.0586854460093897,0.94131455399061,0.479166666666667,3.51824653433401,2.21490715832515,4.15738768896446,0.520833333333333,0.0586854460093897,0.105485232067511,39.4120352913831,"SG-NES2","p49"
"SG-NES2_p50",426,59,0.13849765258216,26,0.0610328638497653,400,33,433,0.0610328638497653,0.938967136150235,0.559322033898305,3.42772836834029,2.22766423895938,4.08800803921216,0.440677966101695,0.0610328638497653,0.107216494845361,38.1285365195749,"SG-NES2","p50"
"SG-NES2_p51",426,47,0.110328638497653,24,0.0563380281690141,402,23,425,0.0563380281690141,0.943661971830986,0.48936170212766,3.50283690487836,2.19480673978371,4.13364766364742,0.51063829787234,0.0563380281690141,0.101479915433404,40.733653018859,"SG-NES2","p51"
"SG-NES2_p52",426,58,0.136150234741784,26,0.0610328638497653,400,32,432,0.0610328638497653,0.938967136150235,0.551724137931034,3.42772836834029,2.22766423895938,4.08800803921216,0.448275862068966,0.0610328638497653,0.107438016528926,38.0499209803593,"SG-NES2","p52"
"SG-NES2_p53",426,47,0.110328638497653,24,0.0563380281690141,402,23,425,0.0563380281690141,0.943661971830986,0.48936170212766,3.50283690487836,2.19480673978371,4.13364766364742,0.51063829787234,0.0563380281690141,0.101479915433404,40.733653018859,"SG-NES2","p53"
"SG-NES2_p54",426,53,0.124413145539906,25,0.0586854460093897,401,28,429,0.0586854460093897,0.94131455399061,0.528301886792453,3.53132288749187,2.21109898466803,4.16643733370897,0.471698113207547,0.0586854460093897,0.104384133611691,39.9144696569319,"SG-NES2","p54"
"SG-NES2_p55",426,45,0.105633802816901,24,0.0563380281690141,402,21,423,0.0563380281690141,0.943661971830986,0.466666666666667,3.50283690487836,2.19480673978371,4.13364766364742,0.533333333333333,0.0563380281690141,0.101910828025478,40.5614176995403,"SG-NES2","p55"
"SG-NES2_p56",426,53,0.124413145539906,25,0.0586854460093897,401,28,429,0.0586854460093897,0.94131455399061,0.528301886792453,3.53132288749187,2.21109898466803,4.16643733370897,0.471698113207547,0.0586854460093897,0.104384133611691,39.9144696569319,"SG-NES2","p56"
"SG-NES2_p57",426,45,0.105633802816901,24,0.0563380281690141,402,21,423,0.0563380281690141,0.943661971830986,0.466666666666667,3.50283690487836,2.19480673978371,4.13364766364742,0.533333333333333,0.0563380281690141,0.101910828025478,40.5614176995403,"SG-NES2","p57"
"SG-NES2_p58",426,50,0.117370892018779,23,0.0539906103286385,403,27,430,0.0539906103286385,0.946009389671362,0.54,3.50928279033246,2.16277096819556,4.12221347862931,0.46,0.0539906103286385,0.0966386554621849,42.6559481701641,"SG-NES2","p58"
"SG-NES2_p59",426,36,0.0845070422535211,20,0.0469483568075117,406,16,422,0.0469483568075117,0.953051643192488,0.444444444444444,3.66789362434922,2.27228784488233,4.31471154186948,0.555555555555556,0.0469483568075117,0.0865800865800866,49.8349183085924,"SG-NES2","p59"
"SG-NES2_p60",426,47,0.110328638497653,23,0.0539906103286385,403,24,427,0.0539906103286385,0.946009389671362,0.51063829787234,3.50928279033246,2.16277096819556,4.12221347862931,0.48936170212766,0.0539906103286385,0.0972515856236787,42.3871081606883,"SG-NES2","p60"
"SG-NES2_p61",426,35,0.0821596244131455,19,0.0446009389671361,407,16,423,0.0446009389671361,0.955399061032864,0.457142857142857,3.62040885776122,2.33008855716055,4.30542367039139,0.542857142857143,0.0446009389671361,0.0824295010845987,52.2315871592218,"SG-NES2","p61"
"SG-NES2_p62",426,43,0.10093896713615,23,0.0539906103286385,403,20,423,0.0539906103286385,0.946009389671362,0.465116279069767,3.47102901044827,2.23791186639222,4.12992638107662,0.534883720930233,0.0539906103286385,0.0980810234541578,42.1072928853247,"SG-NES2","p62"
"SG-NES2_p63",426,33,0.0774647887323944,17,0.039906103286385,409,16,425,0.039906103286385,0.960093896713615,0.484848484848485,3.6813223372112,2.31961103483778,4.3511756461204,0.515151515151515,0.039906103286385,0.0740740740740741,58.7408712226254,"SG-NES2","p63"
"SG-NES2_p64",426,43,0.10093896713615,23,0.0539906103286385,403,20,423,0.0539906103286385,0.946009389671362,0.465116279069767,3.47102901044827,2.23791186639222,4.12992638107662,0.534883720930233,0.0539906103286385,0.0980810234541578,42.1072928853247,"SG-NES2","p64"
"SG-NES2_p65",426,32,0.0751173708920188,17,0.039906103286385,409,15,424,0.039906103286385,0.960093896713615,0.46875,3.6813223372112,2.31961103483778,4.3511756461204,0.53125,0.039906103286385,0.074235807860262,58.6128954683278,"SG-NES2","p65"
"SG-NES2_p66",426,42,0.0985915492957746,23,0.0539906103286385,403,19,422,0.0539906103286385,0.946009389671362,0.452380952380952,3.47102901044827,2.23791186639222,4.12992638107662,0.547619047619048,0.0539906103286385,0.0982905982905983,42.0175118770404,"SG-NES2","p66"
"SG-NES2_p67",426,31,0.0727699530516432,17,0.039906103286385,409,14,423,0.039906103286385,0.960093896713615,0.451612903225806,3.6813223372112,2.31961103483778,4.3511756461204,0.548387096774194,0.039906103286385,0.074398249452954,58.4849197140301,"SG-NES2","p67"
"SG-NES2_p68",426,42,0.0985915492957746,23,0.0539906103286385,403,19,422,0.0539906103286385,0.946009389671362,0.452380952380952,3.47102901044827,2.23791186639222,4.12992638107662,0.547619047619048,0.0539906103286385,0.0982905982905983,42.0175118770404,"SG-NES2","p68"
"SG-NES2_p69",426,30,0.0704225352112676,16,0.0375586854460094,410,14,424,0.0375586854460094,0.962441314553991,0.466666666666667,3.62042817340887,2.38948897517858,4.33787479318072,0.533333333333333,0.0375586854460094,0.0701754385964912,61.8147158028252,"SG-NES2","p69"
"SG-NES2_p70",426,40,0.0938967136150235,23,0.0539906103286385,403,17,420,0.0539906103286385,0.946009389671362,0.425,3.47102901044827,2.23791186639222,4.12992638107662,0.575,0.0539906103286385,0.0987124463519313,41.8379498604719,"SG-NES2","p70"
"SG-NES2_p71",426,28,0.0657276995305164,16,0.0375586854460094,410,12,422,0.0375586854460094,0.962441314553991,0.428571428571429,3.62042817340887,2.38948897517858,4.33787479318072,0.571428571428571,0.0375586854460094,0.0704845814977974,61.5435986282514,"SG-NES2","p71"
"SG-NES2_p72",426,38,0.0892018779342723,23,0.0539906103286385,403,15,418,0.0539906103286385,0.946009389671362,0.394736842105263,3.60730254026298,2.26465978825115,4.25926232738833,0.605263157894737,0.0539906103286385,0.0991379310344828,42.9629939110475,"SG-NES2","p72"
"SG-NES2_p73",426,27,0.0633802816901408,15,0.0352112676056338,411,12,423,0.0352112676056338,0.964788732394366,0.444444444444444,3.62346794281166,2.45835008355875,4.37869901522326,0.555555555555556,0.0352112676056338,0.0662251655629139,66.1183551298712,"SG-NES2","p73"
"SG-NES2_p74",426,35,0.0821596244131455,20,0.0469483568075117,406,15,421,0.0469483568075117,0.953051643192488,0.428571428571429,3.50581321685966,2.39742577570193,4.24716101195938,0.571428571428571,0.0469483568075117,0.0867678958785249,48.9485306628319,"SG-NES2","p74"
"SG-NES2_p75",426,27,0.0633802816901408,15,0.0352112676056338,411,12,423,0.0352112676056338,0.964788732394366,0.444444444444444,3.62346794281166,2.45835008355875,4.37869901522326,0.555555555555556,0.0352112676056338,0.0662251655629139,66.1183551298712,"SG-NES2","p75"
"SG-NES2_p76",426,33,0.0774647887323944,19,0.0446009389671361,407,14,421,0.0446009389671361,0.955399061032864,0.424242424242424,3.5732272310953,2.38426621173498,4.29565806524007,0.575757575757576,0.0446009389671361,0.0827886710239651,51.8870276827682,"SG-NES2","p76"
"SG-NES2_p77",426,26,0.0610328638497653,15,0.0352112676056338,411,11,422,0.0352112676056338,0.964788732394366,0.423076923076923,3.53175945015873,2.62953504128265,4.4031556124124,0.576923076923077,0.0352112676056338,0.0663716814159292,66.3408778936802,"SG-NES2","p77"
"SG-NES2_p78",426,33,0.0774647887323944,19,0.0446009389671361,407,14,421,0.0446009389671361,0.955399061032864,0.424242424242424,3.5732272310953,2.38426621173498,4.29565806524007,0.575757575757576,0.0446009389671361,0.0827886710239651,51.8870276827682,"SG-NES2","p78"
"SG-NES2_p79",426,20,0.0469483568075117,13,0.0305164319248826,413,7,420,0.0305164319248826,0.969483568075117,0.35,3.55613409429325,2.541655426625,4.37105273410047,0.65,0.0305164319248826,0.0582959641255605,74.980366131108,"SG-NES2","p79"
"SG-NES2_p80",426,30,0.0704225352112676,17,0.039906103286385,409,13,422,0.039906103286385,0.960093896713615,0.433333333333333,3.5896702013121,2.44880567528216,4.34538621867863,0.566666666666667,0.039906103286385,0.0745614035087719,58.2792975211017,"SG-NES2","p80"
"SG-NES2_p81",426,19,0.0446009389671361,12,0.028169014084507,414,7,421,0.028169014084507,0.971830985915493,0.368421052631579,3.62733693546213,2.62110917997197,4.47524151043284,0.631578947368421,0.028169014084507,0.0539325842696629,82.9784363392755,"SG-NES2","p81"
"SG-NES2_p82",426,27,0.0633802816901408,14,0.0328638497652582,412,13,425,0.0328638497652582,0.967136150234742,0.481481481481481,3.62116335803349,2.41282488560016,4.35138460655178,0.518518518518518,0.0328638497652582,0.0618101545253863,70.3991866702842,"SG-NES2","p82"
"SG-NES2_p83",426,19,0.0446009389671361,12,0.028169014084507,414,7,421,0.028169014084507,0.971830985915493,0.368421052631579,3.62733693546213,2.62110917997197,4.47524151043284,0.631578947368421,0.028169014084507,0.0539325842696629,82.9784363392755,"SG-NES2","p83"
"SG-NES2_p84",426,27,0.0633802816901408,14,0.0328638497652582,412,13,425,0.0328638497652582,0.967136150234742,0.481481481481481,3.62116335803349,2.41282488560016,4.35138460655178,0.518518518518518,0.0328638497652582,0.0618101545253863,70.3991866702842,"SG-NES2","p84"
"SG-NES2_p85",426,19,0.0446009389671361,12,0.028169014084507,414,7,421,0.028169014084507,0.971830985915493,0.368421052631579,3.62733693546213,2.62110917997197,4.47524151043284,0.631578947368421,0.028169014084507,0.0539325842696629,82.9784363392755,"SG-NES2","p85"
"SG-NES2_p86",426,24,0.0563380281690141,14,0.0328638497652582,412,10,422,0.0328638497652582,0.967136150234742,0.416666666666667,3.62116335803349,2.41282488560016,4.35138460655178,0.583333333333333,0.0328638497652582,0.0622222222222222,69.9329668910108,"SG-NES2","p86"
"SG-NES2_p87",426,19,0.0446009389671361,12,0.028169014084507,414,7,421,0.028169014084507,0.971830985915493,0.368421052631579,3.62733693546213,2.62110917997197,4.47524151043284,0.631578947368421,0.028169014084507,0.0539325842696629,82.9784363392755,"SG-NES2","p87"
"SG-NES2_p88",426,23,0.0539906103286385,13,0.0305164319248826,413,10,423,0.0305164319248826,0.969483568075117,0.434782608695652,3.66104328171532,2.3356043362232,4.34261275339829,0.565217391304348,0.0305164319248826,0.0579064587973274,74.9935817798397,"SG-NES2","p88"
