"","x","y","focal_median"
"6329",319225.75,4299924.25,15.811
"6330",319226.25,4299924.25,15.811
"6331",319226.75,4299924.25,15.811
"6332",319227.25,4299924.25,15.811
"6333",319227.75,4299924.25,11.651
"6334",319228.25,4299924.25,11.651
"6335",319228.75,4299924.25,10.429
"6336",319229.25,4299924.25,6.1
"6337",319229.75,4299924.25,3.599
"6338",319230.25,4299924.25,7.311
"6339",319230.75,4299924.25,7.311
"6340",319231.25,4299924.25,3.544
"6341",319231.75,4299924.25,4.123
"6342",319232.25,4299924.25,4.123
"6343",319232.75,4299924.25,7.814
"6344",319233.25,4299924.25,9.68
"6345",319233.75,4299924.25,9.768
"6346",319234.25,4299924.25,13.441
"6347",319234.75,4299924.25,13.441
"6348",319235.25,4299924.25,13.441
"6349",319235.75,4299924.25,16.326
"6350",319236.25,4299924.25,14.47
"6351",319236.75,4299924.25,12.369
"6352",319237.25,4299924.25,2.844
"6353",319237.75,4299924.25,2.691
"6354",319238.25,4299924.25,2.691
"6355",319238.75,4299924.25,3.164
"6460",319211.25,4299923.75,1.814
"6461",319211.75,4299923.75,2.131
"6462",319212.25,4299923.75,2.408
"6463",319212.75,4299923.75,3.223
"6464",319213.25,4299923.75,3.223
"6465",319213.75,4299923.75,3.223
"6466",319214.25,4299923.75,2.492
"6467",319214.75,4299923.75,2.492
"6468",319215.25,4299923.75,2.155
"6469",319215.75,4299923.75,2.121
"6470",319216.25,4299923.75,1.42
"6471",319216.75,4299923.75,1.208
"6472",319217.25,4299923.75,0.326
"6473",319217.75,4299923.75,1.914
"6474",319218.25,4299923.75,1.921
"6475",319218.75,4299923.75,2.177
"6476",319219.25,4299923.75,3.067
"6477",319219.75,4299923.75,4.934
"6478",319220.25,4299923.75,7.801
"6479",319220.75,4299923.75,11.048
"6480",319221.25,4299923.75,13.983
"6481",319221.75,4299923.75,16.791
"6482",319222.25,4299923.75,16.791
"6483",319222.75,4299923.75,2.884
"6484",319223.25,4299923.75,2.884
"6485",319223.75,4299923.75,2.884
"6486",319224.25,4299923.75,16.103
"6487",319224.75,4299923.75,16.103
"6488",319225.25,4299923.75,12.479
"6489",319225.75,4299923.75,12.479
"6490",319226.25,4299923.75,13.09
"6491",319226.75,4299923.75,14.29
"6492",319227.25,4299923.75,11.69
"6493",319227.75,4299923.75,11.651
"6494",319228.25,4299923.75,11.651
"6495",319228.75,4299923.75,6.1
"6496",319229.25,4299923.75,4.16
"6497",319229.75,4299923.75,2.835
"6498",319230.25,4299923.75,3.363
"6499",319230.75,4299923.75,3.363
"6500",319231.25,4299923.75,3.179
"6501",319231.75,4299923.75,3.179
"6502",319232.25,4299923.75,4.123
"6503",319232.75,4299923.75,7.149
"6504",319233.25,4299923.75,8.06
"6505",319233.75,4299923.75,13.503
"6506",319234.25,4299923.75,13.503
"6507",319234.75,4299923.75,14.791
"6508",319235.25,4299923.75,17.685
"6509",319235.75,4299923.75,18.168
"6510",319236.25,4299923.75,18.168
"6511",319236.75,4299923.75,14.47
"6512",319237.25,4299923.75,2.691
"6513",319237.75,4299923.75,2.545
"6514",319238.25,4299923.75,2.545
"6515",319238.75,4299923.75,3.164
"6516",319239.25,4299923.75,3.201
"6618",319210.25,4299923.25,1.8
"6619",319210.75,4299923.25,1.8
"6620",319211.25,4299923.25,1.8
"6621",319211.75,4299923.25,2.078
"6622",319212.25,4299923.25,2.408
"6623",319212.75,4299923.25,3.933
"6624",319213.25,4299923.25,7.866
"6625",319213.75,4299923.25,11.063
"6626",319214.25,4299923.25,2.755
"6627",319214.75,4299923.25,2.492
"6628",319215.25,4299923.25,2.121
"6629",319215.75,4299923.25,2.121
"6630",319216.25,4299923.25,1.42
"6631",319216.75,4299923.25,1.42
"6632",319217.25,4299923.25,1.42
"6633",319217.75,4299923.25,2.177
"6634",319218.25,4299923.25,2.416
"6635",319218.75,4299923.25,2.91
"6636",319219.25,4299923.25,2.962
"6637",319219.75,4299923.25,4.934
"6638",319220.25,4299923.25,6.485
"6639",319220.75,4299923.25,9.066
"6640",319221.25,4299923.25,13.983
"6641",319221.75,4299923.25,16.344
"6642",319222.25,4299923.25,16.791
"6643",319222.75,4299923.25,2.884
"6644",319223.25,4299923.25,2.884
"6645",319223.75,4299923.25,13.544
"6646",319224.25,4299923.25,16.103
"6647",319224.75,4299923.25,16.103
"6648",319225.25,4299923.25,12.479
"6649",319225.75,4299923.25,12.479
"6650",319226.25,4299923.25,12.479
"6651",319226.75,4299923.25,12.479
"6652",319227.25,4299923.25,14.29
"6653",319227.75,4299923.25,11.651
"6654",319228.25,4299923.25,7.367
"6655",319228.75,4299923.25,6.305
"6656",319229.25,4299923.25,4.854
"6657",319229.75,4299923.25,3.975
"6658",319230.25,4299923.25,3.363
"6659",319230.75,4299923.25,2.603
"6660",319231.25,4299923.25,2.418
"6661",319231.75,4299923.25,2.418
"6662",319232.25,4299923.25,3.544
"6663",319232.75,4299923.25,6.813
"6664",319233.25,4299923.25,9.396
"6665",319233.75,4299923.25,12.157
"6666",319234.25,4299923.25,13.503
"6667",319234.75,4299923.25,16.326
"6668",319235.25,4299923.25,18.168
"6669",319235.75,4299923.25,18.168
"6670",319236.25,4299923.25,18.168
"6671",319236.75,4299923.25,14.957
"6672",319237.25,4299923.25,8.837
"6673",319237.75,4299923.25,2.545
"6674",319238.25,4299923.25,2.545
"6675",319238.75,4299923.25,3.164
"6676",319239.25,4299923.25,3.201
"6777",319209.75,4299922.75,2.091
"6778",319210.25,4299922.75,2.091
"6779",319210.75,4299922.75,2.091
"6780",319211.25,4299922.75,2.078
"6781",319211.75,4299922.75,2.078
"6782",319212.25,4299922.75,7.259
"6783",319212.75,4299922.75,9.773
"6784",319213.25,4299922.75,13.214
"6785",319213.75,4299922.75,14.113
"6786",319214.25,4299922.75,13.214
"6787",319214.75,4299922.75,2.121
"6788",319215.25,4299922.75,1.874
"6789",319215.75,4299922.75,1.445
"6790",319216.25,4299922.75,1.42
"6791",319216.75,4299922.75,1.42
"6792",319217.25,4299922.75,1.914
"6793",319217.75,4299922.75,2.177
"6794",319218.25,4299922.75,2.416
"6795",319218.75,4299922.75,2.59
"6796",319219.25,4299922.75,2.91
"6797",319219.75,4299922.75,4.682
"6798",319220.25,4299922.75,4.934
"6799",319220.75,4299922.75,9.066
"6800",319221.25,4299922.75,12.867
"6801",319221.75,4299922.75,14.602
"6802",319222.25,4299922.75,15.749
"6803",319222.75,4299922.75,14.602
"6804",319223.25,4299922.75,13.544
"6805",319223.75,4299922.75,14.848
"6806",319224.25,4299922.75,16.103
"6807",319224.75,4299922.75,16.103
"6808",319225.25,4299922.75,14.663
"6809",319225.75,4299922.75,12.479
"6810",319226.25,4299922.75,12.479
"6811",319226.75,4299922.75,12.155
"6812",319227.25,4299922.75,12.155
"6813",319227.75,4299922.75,11.498
"6814",319228.25,4299922.75,9.579
"6815",319228.75,4299922.75,7.367
"6816",319229.25,4299922.75,7.367
"6817",319229.75,4299922.75,4.854
"6818",319230.25,4299922.75,3.22
"6819",319230.75,4299922.75,2.507
"6820",319231.25,4299922.75,2.418
"6821",319231.75,4299922.75,2.418
"6822",319232.25,4299922.75,2.418
"6823",319232.75,4299922.75,6.642
"6824",319233.25,4299922.75,9.396
"6825",319233.75,4299922.75,12.157
"6826",319234.25,4299922.75,14.791
"6827",319234.75,4299922.75,18.126
"6828",319235.25,4299922.75,18.126
"6829",319235.75,4299922.75,18.126
"6830",319236.25,4299922.75,17.685
"6831",319236.75,4299922.75,16.185
"6832",319237.25,4299922.75,8.837
"6833",319237.75,4299922.75,2.545
"6834",319238.25,4299922.75,2.387
"6835",319238.75,4299922.75,2.789
"6836",319239.25,4299922.75,3.157
"6837",319239.75,4299922.75,3.002
"6935",319208.75,4299922.25,9.717
"6936",319209.25,4299922.25,7.906
"6937",319209.75,4299922.25,4.22
"6938",319210.25,4299922.25,3.825
"6939",319210.75,4299922.25,3.825
"6940",319211.25,4299922.25,6.034
"6941",319211.75,4299922.25,9.948
"6942",319212.25,4299922.25,12.929
"6943",319212.75,4299922.25,15.173
"6944",319213.25,4299922.25,15.208
"6945",319213.75,4299922.25,15.208
"6946",319214.25,4299922.25,14.113
"6947",319214.75,4299922.25,2.653
"6948",319215.25,4299922.25,1.682
"6949",319215.75,4299922.25,1.347
"6950",319216.25,4299922.25,1.42
"6951",319216.75,4299922.25,1.42
"6952",319217.25,4299922.25,2.055
"6953",319217.75,4299922.25,2.055
"6954",319218.25,4299922.25,2.416
"6955",319218.75,4299922.25,2.583
"6956",319219.25,4299922.25,2.583
"6957",319219.75,4299922.25,3.346
"6958",319220.25,4299922.25,4.934
"6959",319220.75,4299922.25,8.91
"6960",319221.25,4299922.25,12.568
"6961",319221.75,4299922.25,12.867
"6962",319222.25,4299922.25,14.602
"6963",319222.75,4299922.25,14.774
"6964",319223.25,4299922.25,14.848
"6965",319223.75,4299922.25,16.103
"6966",319224.25,4299922.25,16.103
"6967",319224.75,4299922.25,16.054
"6968",319225.25,4299922.25,16.054
"6969",319225.75,4299922.25,12.479
"6970",319226.25,4299922.25,12.155
"6971",319226.75,4299922.25,6.269
"6972",319227.25,4299922.25,9.579
"6973",319227.75,4299922.25,10.014
"6974",319228.25,4299922.25,11.498
"6975",319228.75,4299922.25,11.498
"6976",319229.25,4299922.25,14.886
"6977",319229.75,4299922.25,7.367
"6978",319230.25,4299922.25,3.22
"6979",319230.75,4299922.25,3.22
"6980",319231.25,4299922.25,2.418
"6981",319231.75,4299922.25,2.271
"6982",319232.25,4299922.25,2.271
"6983",319232.75,4299922.25,4.391
"6984",319233.25,4299922.25,8.899
"6985",319233.75,4299922.25,12.157
"6986",319234.25,4299922.25,14.056
"6987",319234.75,4299922.25,18.126
"6988",319235.25,4299922.25,18.126
"6989",319235.75,4299922.25,17.685
"6990",319236.25,4299922.25,17.338
"6991",319236.75,4299922.25,16.185
"6992",319237.25,4299922.25,16.185
"6993",319237.75,4299922.25,3.157
"6994",319238.25,4299922.25,2.618
"6995",319238.75,4299922.25,3.157
"6996",319239.25,4299922.25,2.789
"6997",319239.75,4299922.25,2.789
"7093",319207.75,4299921.75,7.539
"7094",319208.25,4299921.75,9.917
"7095",319208.75,4299921.75,9.717
"7096",319209.25,4299921.75,7.906
"7097",319209.75,4299921.75,4.22
"7098",319210.25,4299921.75,4.22
"7099",319210.75,4299921.75,6.034
"7100",319211.25,4299921.75,9.192
"7101",319211.75,4299921.75,12.929
"7102",319212.25,4299921.75,15.154
"7103",319212.75,4299921.75,15.173
"7104",319213.25,4299921.75,15.208
"7105",319213.75,4299921.75,15.208
"7106",319214.25,4299921.75,13.127
"7107",319214.75,4299921.75,2.653
"7108",319215.25,4299921.75,1.347
"7109",319215.75,4299921.75,1.252
"7110",319216.25,4299921.75,1.343
"7111",319216.75,4299921.75,1.343
"7112",319217.25,4299921.75,1.454
"7113",319217.75,4299921.75,1.224
"7114",319218.25,4299921.75,1.224
"7115",319218.75,4299921.75,1.207
"7116",319219.25,4299921.75,2.583
"7117",319219.75,4299921.75,2.583
"7118",319220.25,4299921.75,3.364
"7119",319220.75,4299921.75,8.573
"7120",319221.25,4299921.75,11.249
"7121",319221.75,4299921.75,12.568
"7122",319222.25,4299921.75,12.867
"7123",319222.75,4299921.75,14.774
"7124",319223.25,4299921.75,15.008
"7125",319223.75,4299921.75,16.656
"7126",319224.25,4299921.75,16.656
"7127",319224.75,4299921.75,16.656
"7128",319225.25,4299921.75,16.054
"7129",319225.75,4299921.75,14.663
"7130",319226.25,4299921.75,2.64
"7131",319226.75,4299921.75,2.64
"7132",319227.25,4299921.75,6.269
"7133",319227.75,4299921.75,10.014
"7134",319228.25,4299921.75,11.498
"7135",319228.75,4299921.75,13.786
"7136",319229.25,4299921.75,14.886
"7137",319229.75,4299921.75,11.914
"7138",319230.25,4299921.75,11.615
"7139",319230.75,4299921.75,3.22
"7140",319231.25,4299921.75,2.507
"7141",319231.75,4299921.75,2.172
"7142",319232.25,4299921.75,2.316
"7143",319232.75,4299921.75,4.391
"7144",319233.25,4299921.75,5.85
"7145",319233.75,4299921.75,11.259
"7146",319234.25,4299921.75,14.056
"7147",319234.75,4299921.75,16.699
"7148",319235.25,4299921.75,17.544
"7149",319235.75,4299921.75,17.338
"7150",319236.25,4299921.75,17.17
"7151",319236.75,4299921.75,16.185
"7152",319237.25,4299921.75,16.185
"7153",319237.75,4299921.75,5.077
"7154",319238.25,4299921.75,3.157
"7155",319238.75,4299921.75,3.157
"7156",319239.25,4299921.75,2.789
"7157",319239.75,4299921.75,2.789
"7158",319240.25,4299921.75,2.789
"7252",319207.25,4299921.25,7.539
"7253",319207.75,4299921.25,5.981
"7254",319208.25,4299921.25,5.981
"7255",319208.75,4299921.25,5.981
"7256",319209.25,4299921.25,5.981
"7257",319209.75,4299921.25,2.339
"7258",319210.25,4299921.25,3.939
"7259",319210.75,4299921.25,6.093
"7260",319211.25,4299921.25,9.948
"7261",319211.75,4299921.25,13.065
"7262",319212.25,4299921.25,15.154
"7263",319212.75,4299921.25,15.154
"7264",319213.25,4299921.25,15.154
"7265",319213.75,4299921.25,15.127
"7266",319214.25,4299921.25,11.921
"7267",319214.75,4299921.25,11.921
"7268",319215.25,4299921.25,1.347
"7269",319215.75,4299921.25,0.772
"7270",319216.25,4299921.25,0.915
"7271",319216.75,4299921.25,0.968
"7272",319217.25,4299921.25,1.343
"7273",319217.75,4299921.25,1.454
"7274",319218.25,4299921.25,1.224
"7275",319218.75,4299921.25,0.113
"7276",319219.25,4299921.25,0.881
"7277",319219.75,4299921.25,0.881
"7278",319220.25,4299921.25,1.193
"7279",319220.75,4299921.25,3.905
"7280",319221.25,4299921.25,8.746
"7281",319221.75,4299921.25,11.249
"7282",319222.25,4299921.25,12.867
"7283",319222.75,4299921.25,14.884
"7284",319223.25,4299921.25,15.609
"7285",319223.75,4299921.25,16.656
"7286",319224.25,4299921.25,16.66
"7287",319224.75,4299921.25,16.66
"7288",319225.25,4299921.25,16.054
"7289",319225.75,4299921.25,13.693
"7290",319226.25,4299921.25,5.692
"7291",319226.75,4299921.25,4.813
"7292",319227.25,4299921.25,5.542
"7293",319227.75,4299921.25,11.498
"7294",319228.25,4299921.25,12.702
"7295",319228.75,4299921.25,11.579
"7296",319229.25,4299921.25,11.615
"7297",319229.75,4299921.25,12.08
"7298",319230.25,4299921.25,13.748
"7299",319230.75,4299921.25,3.892
"7300",319231.25,4299921.25,3.22
"7301",319231.75,4299921.25,2.316
"7302",319232.25,4299921.25,2.316
"7303",319232.75,4299921.25,2.74
"7304",319233.25,4299921.25,5.85
"7305",319233.75,4299921.25,8.899
"7306",319234.25,4299921.25,13.789
"7307",319234.75,4299921.25,16.447
"7308",319235.25,4299921.25,17.344
"7309",319235.75,4299921.25,17.344
"7310",319236.25,4299921.25,17.338
"7311",319236.75,4299921.25,17.17
"7312",319237.25,4299921.25,16.185
"7313",319237.75,4299921.25,9.673
"7314",319238.25,4299921.25,3.157
"7315",319238.75,4299921.25,2.826
"7316",319239.25,4299921.25,2.295
"7317",319239.75,4299921.25,0.352
"7318",319240.25,4299921.25,2.789
"7319",319240.75,4299921.25,5.175
"7410",319206.25,4299920.75,12.336
"7411",319206.75,4299920.75,12.303
"7412",319207.25,4299920.75,5.665
"7413",319207.75,4299920.75,5.665
"7414",319208.25,4299920.75,5.981
"7415",319208.75,4299920.75,5.981
"7416",319209.25,4299920.75,5.307
"7417",319209.75,4299920.75,3.368
"7418",319210.25,4299920.75,5.307
"7419",319210.75,4299920.75,6.957
"7420",319211.25,4299920.75,10.978
"7421",319211.75,4299920.75,13.065
"7422",319212.25,4299920.75,14.824
"7423",319212.75,4299920.75,15.127
"7424",319213.25,4299920.75,15.127
"7425",319213.75,4299920.75,14.824
"7426",319214.25,4299920.75,11.921
"7427",319214.75,4299920.75,11.454
"7428",319215.25,4299920.75,1.362
"7429",319215.75,4299920.75,0.723
"7430",319216.25,4299920.75,0.772
"7431",319216.75,4299920.75,0.915
"7432",319217.25,4299920.75,1.224
"7433",319217.75,4299920.75,1.968
"7434",319218.25,4299920.75,2.135
"7435",319218.75,4299920.75,1.207
"7436",319219.25,4299920.75,0.881
"7437",319219.75,4299920.75,0.881
"7438",319220.25,4299920.75,1.193
"7439",319220.75,4299920.75,2.741
"7440",319221.25,4299920.75,4.589
"7441",319221.75,4299920.75,8.746
"7442",319222.25,4299920.75,11.249
"7443",319222.75,4299920.75,15.152
"7444",319223.25,4299920.75,15.609
"7445",319223.75,4299920.75,16.211
"7446",319224.25,4299920.75,16.66
"7447",319224.75,4299920.75,16.66
"7448",319225.25,4299920.75,13.693
"7449",319225.75,4299920.75,9.77
"7450",319226.25,4299920.75,5.718
"7451",319226.75,4299920.75,5.542
"7452",319227.25,4299920.75,5.807
"7453",319227.75,4299920.75,12.47
"7454",319228.25,4299920.75,12.475
"7455",319228.75,4299920.75,12.47
"7456",319229.25,4299920.75,11.615
"7457",319229.75,4299920.75,13.748
"7458",319230.25,4299920.75,15.394
"7459",319230.75,4299920.75,15.394
"7460",319231.25,4299920.75,13.07
"7461",319231.75,4299920.75,2.541
"7462",319232.25,4299920.75,2.74
"7463",319232.75,4299920.75,3.126
"7464",319233.25,4299920.75,5.85
"7465",319233.75,4299920.75,5.85
"7466",319234.25,4299920.75,12.111
"7467",319234.75,4299920.75,16.447
"7468",319235.25,4299920.75,16.919
"7469",319235.75,4299920.75,17.344
"7470",319236.25,4299920.75,18.136
"7471",319236.75,4299920.75,17.17
"7472",319237.25,4299920.75,17.17
"7473",319237.75,4299920.75,9.673
"7474",319238.25,4299920.75,5.077
"7475",319238.75,4299920.75,2.826
"7476",319239.25,4299920.75,2.295
"7477",319239.75,4299920.75,0.352
"7478",319240.25,4299920.75,11.154
"7479",319240.75,4299920.75,18.727
"7569",319205.75,4299920.25,13.721
"7570",319206.25,4299920.25,13.721
"7571",319206.75,4299920.25,12.303
"7572",319207.25,4299920.25,6.511
"7573",319207.75,4299920.25,5.981
"7574",319208.25,4299920.25,6.511
"7575",319208.75,4299920.25,5.981
"7576",319209.25,4299920.25,5.808
"7577",319209.75,4299920.25,5.307
"7578",319210.25,4299920.25,6.093
"7579",319210.75,4299920.25,10.197
"7580",319211.25,4299920.25,13.065
"7581",319211.75,4299920.25,13.155
"7582",319212.25,4299920.25,13.908
"7583",319212.75,4299920.25,14.824
"7584",319213.25,4299920.25,14.824
"7585",319213.75,4299920.25,11.921
"7586",319214.25,4299920.25,11.454
"7587",319214.75,4299920.25,10.067
"7588",319215.25,4299920.25,3.587
"7589",319215.75,4299920.25,0.772
"7590",319216.25,4299920.25,0.723
"7591",319216.75,4299920.25,0.772
"7592",319217.25,4299920.25,1.968
"7593",319217.75,4299920.25,3.915
"7594",319218.25,4299920.25,6.402
"7595",319218.75,4299920.25,3.915
"7596",319219.25,4299920.25,2.104
"7597",319219.75,4299920.25,2.104
"7598",319220.25,4299920.25,2.104
"7599",319220.75,4299920.25,2.741
"7600",319221.25,4299920.25,5.788
"7601",319221.75,4299920.25,8.344
"7602",319222.25,4299920.25,11.057
"7603",319222.75,4299920.25,15.152
"7604",319223.25,4299920.25,15.152
"7605",319223.75,4299920.25,15.913
"7606",319224.25,4299920.25,16.211
"7607",319224.75,4299920.25,16.211
"7608",319225.25,4299920.25,9.77
"7609",319225.75,4299920.25,8.473
"7610",319226.25,4299920.25,5.718
"7611",319226.75,4299920.25,5.718
"7612",319227.25,4299920.25,9.003
"7613",319227.75,4299920.25,11.403
"7614",319228.25,4299920.25,12.47
"7615",319228.75,4299920.25,12.475
"7616",319229.25,4299920.25,12.475
"7617",319229.75,4299920.25,16.463
"7618",319230.25,4299920.25,17.075
"7619",319230.75,4299920.25,15.394
"7620",319231.25,4299920.25,13.07
"7621",319231.75,4299920.25,13.07
"7622",319232.25,4299920.25,13.07
"7623",319232.75,4299920.25,15.293
"7624",319233.25,4299920.25,6.627
"7625",319233.75,4299920.25,7.087
"7626",319234.25,4299920.25,10.117
"7627",319234.75,4299920.25,14.06
"7628",319235.25,4299920.25,17.344
"7629",319235.75,4299920.25,18.136
"7630",319236.25,4299920.25,18.474
"7631",319236.75,4299920.25,18.474
"7632",319237.25,4299920.25,17.17
"7633",319237.75,4299920.25,15.245
"7634",319238.25,4299920.25,4.445
"7635",319238.75,4299920.25,3.864
"7636",319239.25,4299920.25,4.445
"7637",319239.75,4299920.25,8.137
"7638",319240.25,4299920.25,18.727
"7639",319240.75,4299920.25,18.727
"7640",319241.25,4299920.25,19.356
"7727",319204.75,4299919.75,13.721
"7728",319205.25,4299919.75,13.721
"7729",319205.75,4299919.75,13.721
"7730",319206.25,4299919.75,13.721
"7731",319206.75,4299919.75,13.541
"7732",319207.25,4299919.75,6.511
"7733",319207.75,4299919.75,5.573
"7734",319208.25,4299919.75,6.511
"7735",319208.75,4299919.75,5.808
"7736",319209.25,4299919.75,5.307
"7737",319209.75,4299919.75,5.307
"7738",319210.25,4299919.75,6.957
"7739",319210.75,4299919.75,8.202
"7740",319211.25,4299919.75,10.197
"7741",319211.75,4299919.75,13.155
"7742",319212.25,4299919.75,13.908
"7743",319212.75,4299919.75,13.908
"7744",319213.25,4299919.75,11.454
"7745",319213.75,4299919.75,11.454
"7746",319214.25,4299919.75,10.003
"7747",319214.75,4299919.75,5.082
"7748",319215.25,4299919.75,1.984
"7749",319215.75,4299919.75,1.362
"7750",319216.25,4299919.75,0.997
"7751",319216.75,4299919.75,1.269
"7752",319217.25,4299919.75,2.489
"7753",319217.75,4299919.75,6.103
"7754",319218.25,4299919.75,8.528
"7755",319218.75,4299919.75,8.737
"7756",319219.25,4299919.75,8.528
"7757",319219.75,4299919.75,3.585
"7758",319220.25,4299919.75,2.741
"7759",319220.75,4299919.75,5.788
